attn_impl,benchmark,resolution,max_new_tokens,sample_id,visual_encoder_ms,window_attn_ms,full_attn_ms,llm_prefill_ms,decode_loop_ms,ttft_ms,tpot_ms,e2e_ms,f_vision,actual_generated_tokens
guide,chartqa,1792,64,chartqa_val_48,156.097,,,222.671,1910.248,225.131,30.321,2135.379,0.073101,64.0
guide,chartqa,1792,64,chartqa_val_49,156.209,,,226.213,1856.325,229.102,30.432,2085.427,0.074905,62.0
guide,chartqa,1792,64,chartqa_val_50,155.959,,,227.907,790.054,230.196,28.216,1020.251,0.152864,29.0
guide,chartqa,1792,64,chartqa_val_51,155.839,,,222.177,1793.918,224.39,28.475,2018.307,0.077213,64.0
guide,chartqa,1792,64,chartqa_val_52,155.903,,,222.011,270.886,224.389,33.861,495.275,0.31478,9.0
guide,chartqa,1792,64,chartqa_val_53,155.97,,,222.24,1523.86,224.5,27.707,1748.36,0.08921,56.0
guide,chartqa,1792,64,chartqa_val_54,156.036,,,222.473,1455.538,224.841,28.54,1680.379,0.092857,52.0
guide,chartqa,1792,64,chartqa_val_55,155.912,,,221.895,1784.809,224.101,28.33,2008.91,0.07761,64.0
guide,chartqa,1792,64,chartqa_val_56,156.143,,,222.638,1375.379,225.517,28.069,1600.896,0.097535,50.0
guide,chartqa,1792,64,chartqa_val_57,156.18,,,222.397,551.581,224.73,27.579,776.311,0.201182,21.0
guide,chartqa,1792,64,chartqa_val_58,156.035,,,222.322,839.122,224.86,29.969,1063.982,0.146652,29.0
guide,chartqa,1792,64,chartqa_val_59,156.037,,,222.379,1745.842,224.914,27.712,1970.756,0.079176,64.0
guide,chartqa,1792,64,chartqa_val_60,156.366,,,222.844,824.505,225.804,29.447,1050.309,0.148877,29.0
guide,chartqa,1792,64,chartqa_val_61,156.079,,,222.292,1826.491,224.666,28.992,2051.157,0.076093,64.0
guide,chartqa,1792,64,chartqa_val_62,156.147,,,222.551,656.811,224.91,29.855,881.721,0.177093,23.0
guide,chartqa,1792,64,chartqa_val_63,155.971,,,221.94,885.712,224.219,27.679,1109.931,0.140523,33.0
guide,chartqa,1792,64,chartqa_val_64,155.894,,,222.186,463.899,224.451,30.927,688.35,0.226475,16.0
guide,chartqa,1792,64,chartqa_val_65,155.97,,,222.351,1841.028,224.623,29.223,2065.651,0.075506,64.0
guide,chartqa,1792,64,chartqa_val_66,156.69,,,223.29,932.128,227.224,32.142,1159.351,0.135154,30.0
guide,chartqa,1792,64,chartqa_val_67,156.041,,,222.383,1780.614,225.047,28.264,2005.661,0.0778,64.0
guide,chartqa,1792,64,chartqa_val_68,156.054,,,222.522,270.062,225.023,30.007,495.085,0.315206,10.0
guide,chartqa,1792,64,chartqa_val_69,156.141,,,222.655,1886.634,225.053,29.947,2111.687,0.073942,64.0
guide,chartqa,1792,64,chartqa_val_70,156.037,,,225.39,1873.09,227.852,29.732,2100.942,0.07427,64.0
guide,chartqa,1792,64,chartqa_val_71,156.66,,,230.874,1923.979,233.757,30.539,2157.737,0.072604,64.0
guide,chartqa,1792,64,chartqa_val_72,156.21,,,222.894,530.367,225.426,33.148,755.793,0.206683,17.0
guide,chartqa,1792,64,chartqa_val_73,156.115,,,222.995,1823.943,225.48,28.951,2049.423,0.076175,64.0
guide,chartqa,1792,64,chartqa_val_74,156.005,,,222.308,484.539,224.801,28.502,709.341,0.21993,18.0
guide,chartqa,1792,64,chartqa_val_75,155.924,,,222.023,1754.573,224.317,27.85,1978.89,0.078794,64.0
guide,chartqa,1792,64,chartqa_val_76,156.208,,,222.544,372.641,225.216,28.665,597.857,0.26128,14.0
guide,chartqa,1792,64,chartqa_val_77,156.145,,,224.184,1830.642,226.648,29.058,2057.29,0.075898,64.0
guide,chartqa,1792,64,chartqa_val_78,157.429,,,223.596,693.747,227.066,27.75,920.813,0.170967,26.0
guide,chartqa,1792,64,chartqa_val_79,156.301,,,222.469,733.47,225.329,29.339,958.799,0.163017,26.0
guide,chartqa,1792,64,chartqa_val_80,156.38,,,222.581,545.021,224.882,27.251,769.903,0.203117,21.0
guide,chartqa,1792,64,chartqa_val_81,156.149,,,222.566,1857.583,225.215,29.485,2082.798,0.074971,64.0
guide,chartqa,1792,64,chartqa_val_82,156.008,,,222.221,373.427,224.512,28.725,597.939,0.26091,14.0
guide,chartqa,1792,64,chartqa_val_83,156.088,,,222.33,1804.652,225.084,28.645,2029.737,0.076901,64.0
guide,chartqa,1792,64,chartqa_val_84,156.09,,,222.349,625.453,224.783,27.194,850.236,0.183584,24.0
guide,chartqa,1792,64,chartqa_val_85,155.943,,,227.032,1720.937,229.294,27.316,1950.232,0.079961,64.0
guide,chartqa,1792,64,chartqa_val_86,156.034,,,222.302,642.837,224.787,29.22,867.624,0.179841,23.0
guide,chartqa,1792,64,chartqa_val_87,155.909,,,221.926,1040.162,224.239,27.373,1264.401,0.123307,39.0
guide,chartqa,1792,64,chartqa_val_88,156.152,,,222.213,1425.712,224.507,26.402,1650.219,0.094625,55.0
guide,chartqa,1792,64,chartqa_val_89,156.187,,,225.1,1686.295,227.306,26.767,1913.601,0.081619,64.0
guide,chartqa,1792,64,chartqa_val_90,156.036,,,221.922,1169.002,224.191,28.512,1393.193,0.111999,42.0
guide,chartqa,1792,64,chartqa_val_91,155.978,,,221.955,1710.187,224.256,27.584,1934.443,0.080632,63.0
guide,chartqa,1792,64,chartqa_val_92,155.926,,,223.584,383.202,225.937,29.477,609.139,0.255978,14.0
guide,chartqa,1792,64,chartqa_val_93,156.057,,,222.152,1184.29,224.672,27.542,1408.963,0.11076,44.0
guide,chartqa,1792,64,chartqa_val_94,156.391,,,222.683,1632.851,225.915,27.214,1858.766,0.084137,61.0
guide,chartqa,1792,64,chartqa_val_95,155.862,,,221.892,1720.73,224.164,27.313,1944.895,0.080139,64.0
guide,chartqa,1792,64,chartqa_val_96,156.261,,,222.606,908.272,225.99,27.523,1134.262,0.137765,34.0
guide,chartqa,1792,64,chartqa_val_97,156.006,,,222.208,1950.761,224.585,30.964,2175.346,0.071716,64.0
guide,chartqa,1792,64,chartqa_val_98,156.051,,,222.063,1904.338,224.413,30.228,2128.751,0.073306,64.0
guide,chartqa,1792,64,chartqa_val_99,156.123,,,222.345,1794.423,224.772,28.483,2019.194,0.07732,64.0
guide,chartqa,1792,64,chartqa_val_100,156.067,,,222.367,1547.406,224.826,28.656,1772.231,0.088063,55.0
guide,chartqa,1792,64,chartqa_val_101,155.965,,,224.098,1827.018,226.488,29.0,2053.507,0.075951,64.0
guide,chartqa,1792,64,chartqa_val_102,156.078,,,222.261,290.7,224.7,32.3,515.4,0.30283,10.0
guide,chartqa,1792,64,chartqa_val_103,155.954,,,222.08,1840.553,224.384,29.215,2064.936,0.075525,64.0
guide,chartqa,1792,64,chartqa_val_104,155.94,,,222.006,273.26,224.302,27.326,497.562,0.313407,11.0
guide,chartqa,1792,64,chartqa_val_105,156.038,,,234.26,1794.478,236.483,28.484,2030.962,0.07683,64.0
guide,chartqa,1792,64,chartqa_val_106,156.034,,,222.127,774.279,224.506,28.677,998.785,0.156224,28.0
guide,chartqa,1792,64,chartqa_val_107,156.056,,,222.531,1894.966,225.246,30.079,2120.212,0.073604,64.0
guide,chartqa,1792,64,chartqa_val_108,156.295,,,222.862,335.215,226.001,27.935,561.216,0.278494,13.0
guide,chartqa,1792,64,chartqa_val_109,156.096,,,223.512,1304.753,225.972,28.995,1530.726,0.101975,46.0
guide,chartqa,1792,64,chartqa_val_110,156.237,,,223.733,530.473,226.254,29.471,756.727,0.206465,19.0
guide,chartqa,1792,64,chartqa_val_111,156.014,,,222.122,1794.885,224.489,28.49,2019.375,0.077259,64.0
guide,chartqa,1792,64,chartqa_val_112,156.025,,,222.084,398.61,224.491,30.662,623.101,0.250401,14.0
guide,chartqa,1792,64,chartqa_val_113,156.027,,,222.173,1877.258,224.854,29.798,2102.112,0.074224,64.0
guide,chartqa,1792,64,chartqa_val_114,156.111,,,222.63,373.058,225.042,31.088,598.101,0.26101,13.0
guide,chartqa,1792,64,chartqa_val_115,156.047,,,223.081,1943.48,225.425,30.849,2168.906,0.071948,64.0
guide,chartqa,1792,64,chartqa_val_116,156.14,,,222.404,179.876,224.758,29.979,404.633,0.385879,7.0
guide,chartqa,1792,64,chartqa_val_117,155.959,,,222.256,1125.14,224.537,29.609,1349.677,0.115553,39.0
guide,chartqa,1792,64,chartqa_val_118,156.31,,,222.998,881.131,225.888,27.535,1107.019,0.141199,33.0
guide,chartqa,1792,64,chartqa_val_119,156.094,,,222.345,1743.288,224.623,27.671,1967.911,0.079319,64.0
guide,chartqa,1792,64,chartqa_val_120,156.172,,,222.303,1092.308,224.96,29.522,1317.268,0.118558,38.0
guide,chartqa,1792,64,chartqa_val_121,156.55,,,223.01,643.019,227.015,29.228,870.034,0.179936,23.0
guide,chartqa,1792,64,chartqa_val_122,156.123,,,222.578,731.183,225.408,28.122,956.591,0.163208,27.0
guide,chartqa,1792,64,chartqa_val_123,156.095,,,224.235,1827.949,226.872,29.015,2054.821,0.075965,64.0
guide,chartqa,1792,64,chartqa_val_124,156.093,,,224.189,745.108,227.118,27.597,972.226,0.160552,28.0
guide,chartqa,1792,64,chartqa_val_125,156.543,,,222.845,1742.271,226.159,27.655,1968.43,0.079527,64.0
guide,chartqa,1792,64,chartqa_val_126,155.859,,,221.806,593.382,224.15,29.669,817.532,0.190646,21.0
guide,chartqa,1792,64,chartqa_val_127,155.886,,,222.216,1000.455,224.527,28.584,1224.982,0.127256,36.0
guide,chartqa,1792,64,chartqa_val_128,156.014,,,222.183,1360.434,224.472,27.764,1584.906,0.098437,50.0
guide,chartqa,1792,64,chartqa_val_129,155.99,,,222.919,1092.73,225.254,28.756,1317.984,0.118355,39.0
guide,chartqa,1792,64,chartqa_val_130,156.005,,,222.065,1746.771,224.406,28.174,1971.177,0.079143,63.0
guide,chartqa,1792,64,chartqa_val_131,156.055,,,222.244,1779.453,224.59,28.245,2004.043,0.07787,64.0
guide,chartqa,1792,64,chartqa_val_132,156.017,,,221.946,1678.774,224.443,27.077,1903.217,0.081976,63.0
guide,chartqa,1792,64,chartqa_val_133,155.98,,,224.309,1701.456,226.699,27.007,1928.155,0.080896,64.0
guide,chartqa,1792,64,chartqa_val_134,155.924,,,223.35,775.338,225.751,28.716,1001.089,0.155754,28.0
guide,chartqa,1792,64,chartqa_val_135,155.884,,,222.383,1765.755,224.759,28.028,1990.514,0.078314,64.0
guide,chartqa,1792,64,chartqa_val_136,156.063,,,222.197,639.567,224.551,30.456,864.118,0.180604,22.0
guide,chartqa,1792,64,chartqa_val_137,156.218,,,224.354,748.234,226.844,29.929,975.078,0.160211,26.0
guide,chartqa,1792,64,chartqa_val_138,156.002,,,221.971,741.828,224.345,27.475,966.173,0.161464,28.0
guide,chartqa,1792,64,chartqa_val_139,156.065,,,227.098,873.085,229.468,30.106,1102.552,0.141549,30.0
guide,chartqa,1792,64,chartqa_val_140,155.988,,,222.469,802.296,224.819,28.653,1027.116,0.15187,29.0
guide,chartqa,1792,64,chartqa_val_141,155.971,,,222.076,1812.61,224.401,28.772,2037.01,0.076569,64.0
guide,chartqa,1792,64,chartqa_val_142,155.933,,,222.901,996.311,225.229,28.466,1221.541,0.127653,36.0
guide,chartqa,1792,64,chartqa_val_143,155.989,,,222.309,1768.795,224.612,28.076,1993.406,0.078252,64.0
guide,chartqa,1792,64,chartqa_val_144,155.942,,,222.253,768.513,224.522,29.558,993.036,0.157036,27.0
guide,chartqa,1792,64,chartqa_val_145,156.384,,,222.714,1395.282,226.127,29.068,1621.409,0.096449,49.0
guide,chartqa,1792,64,chartqa_val_146,155.965,,,222.151,1828.611,224.699,29.026,2053.31,0.075958,64.0
guide,chartqa,1792,64,chartqa_val_147,156.006,,,222.699,1833.771,225.079,29.107,2058.851,0.075773,64.0
guide,chartqa,1792,64,chartqa_val_148,155.9,,,222.119,790.129,224.367,28.219,1014.495,0.153672,29.0
guide,chartqa,1792,64,chartqa_val_149,155.881,,,221.927,1818.254,224.168,28.861,2042.422,0.076321,64.0
guide,chartqa,1792,64,chartqa_val_150,156.067,,,222.087,600.809,224.616,28.61,825.425,0.189075,22.0
guide,chartqa,1792,64,chartqa_val_151,156.053,,,222.466,1778.044,225.149,28.223,2003.193,0.077902,64.0
guide,chartqa,1792,64,chartqa_val_152,156.194,,,222.785,269.032,225.278,29.892,494.31,0.315985,10.0
guide,chartqa,1792,64,chartqa_val_153,155.926,,,221.863,277.981,224.114,27.798,502.095,0.310551,11.0
guide,chartqa,1792,64,chartqa_val_154,155.939,,,222.331,1306.165,225.009,29.686,1531.173,0.101843,45.0
guide,chartqa,1792,64,chartqa_val_155,156.012,,,222.265,500.7,224.558,31.294,725.258,0.215113,17.0
guide,chartqa,1792,64,chartqa_val_156,156.247,,,222.551,591.633,224.853,28.173,816.486,0.191366,22.0
guide,chartqa,1792,64,chartqa_val_157,156.041,,,222.283,1755.658,224.642,27.868,1980.299,0.078797,64.0
guide,chartqa,1792,64,chartqa_val_158,155.949,,,222.235,920.218,224.588,28.757,1144.806,0.136223,33.0
guide,chartqa,1792,64,chartqa_val_159,156.423,,,399.146,439.028,401.375,27.439,840.404,0.186128,17.0
guide,chartqa,1792,64,chartqa_val_160,155.873,,,221.861,682.994,224.127,28.458,907.12,0.171833,25.0
guide,chartqa,1792,64,chartqa_val_161,156.27,,,223.019,1879.577,226.106,29.835,2105.683,0.074214,64.0
guide,chartqa,1792,64,chartqa_val_162,155.856,,,221.665,1678.249,223.963,28.445,1902.212,0.081934,60.0
guide,chartqa,1792,64,chartqa_val_163,156.062,,,222.117,1803.868,224.413,28.633,2028.281,0.076943,64.0
guide,chartqa,1792,64,chartqa_val_164,156.524,,,222.615,1474.231,226.018,31.367,1700.249,0.092059,48.0
guide,chartqa,1792,64,chartqa_val_165,156.08,,,222.421,1302.404,225.473,28.942,1527.877,0.102155,46.0
guide,chartqa,1792,64,chartqa_val_166,155.979,,,223.82,827.623,226.314,28.539,1053.937,0.147996,30.0
guide,chartqa,1792,64,chartqa_val_167,156.035,,,224.614,1560.548,227.506,29.444,1788.055,0.087265,54.0
guide,chartqa,1792,64,chartqa_val_168,156.557,,,222.704,292.421,226.81,29.242,519.231,0.301516,11.0
guide,chartqa,1792,64,chartqa_val_169,156.095,,,223.482,1531.105,225.681,28.889,1756.785,0.088853,54.0
guide,chartqa,1792,64,chartqa_val_170,155.907,,,221.988,1838.783,224.299,29.187,2063.082,0.07557,64.0
guide,chartqa,1792,64,chartqa_val_171,155.92,,,222.388,1838.737,224.795,29.186,2063.531,0.07556,64.0
guide,chartqa,1792,64,chartqa_val_172,156.196,,,222.423,1685.599,225.169,29.062,1910.768,0.081745,59.0
guide,chartqa,1792,64,chartqa_val_173,155.988,,,223.758,1863.237,226.158,29.575,2089.395,0.074657,64.0
guide,chartqa,1792,64,chartqa_val_174,156.063,,,222.047,884.422,224.432,27.638,1108.853,0.140743,33.0
guide,chartqa,1792,64,chartqa_val_175,156.061,,,222.291,1825.614,224.571,28.978,2050.186,0.07612,64.0
guide,chartqa,1792,64,chartqa_val_176,156.022,,,222.196,1806.781,224.602,28.679,2031.383,0.076806,64.0
guide,chartqa,1792,64,chartqa_val_177,156.093,,,222.386,1853.69,224.777,29.424,2078.467,0.0751,64.0
guide,chartqa,1792,64,chartqa_val_178,156.07,,,222.373,1819.903,225.192,28.887,2045.095,0.076314,64.0
guide,chartqa,1792,64,chartqa_val_179,156.051,,,222.329,936.011,225.285,29.25,1161.295,0.134376,33.0
guide,chartqa,1792,64,chartqa_val_180,156.063,,,222.685,538.241,225.081,31.661,763.322,0.204453,18.0
guide,chartqa,1792,64,chartqa_val_181,155.96,,,222.029,1725.753,224.325,27.393,1950.078,0.079976,64.0
guide,chartqa,1792,64,chartqa_val_182,155.945,,,224.037,1796.639,226.4,28.518,2023.039,0.077084,64.0
guide,chartqa,1792,64,chartqa_val_183,156.031,,,222.327,1760.014,224.743,27.937,1984.757,0.078615,64.0
guide,chartqa,1792,64,chartqa_val_184,155.965,,,222.111,535.16,224.453,28.166,759.613,0.205322,20.0
guide,chartqa,1792,64,chartqa_val_185,155.879,,,222.191,29.011,224.499,29.011,253.51,0.614883,2.0
guide,chartqa,1792,64,chartqa_val_186,155.875,,,221.797,892.765,223.969,28.799,1116.734,0.139581,32.0
guide,chartqa,1792,64,chartqa_val_187,156.105,,,223.154,1736.356,225.43,27.561,1961.786,0.079573,64.0
guide,chartqa,1792,64,chartqa_val_188,156.028,,,222.314,957.878,224.639,29.934,1182.516,0.131946,33.0
guide,chartqa,1792,64,chartqa_val_189,156.127,,,222.677,1572.711,225.577,30.244,1798.289,0.08682,53.0
guide,chartqa,1792,64,chartqa_val_190,156.121,,,222.537,1604.771,224.987,31.466,1829.758,0.085323,52.0
guide,chartqa,1792,64,chartqa_val_191,155.927,,,222.243,493.135,224.518,29.008,717.652,0.217273,18.0
guide,chartqa,1792,64,chartqa_val_192,155.938,,,222.454,1888.216,224.762,29.972,2112.979,0.0738,64.0
guide,chartqa,1792,64,chartqa_val_193,156.053,,,223.887,57.563,226.238,28.782,283.802,0.549866,3.0
guide,chartqa,1792,64,chartqa_val_194,156.584,,,222.837,1736.562,225.471,27.564,1962.032,0.079807,64.0
guide,chartqa,1792,64,chartqa_val_195,156.035,,,222.258,57.102,224.817,28.551,281.919,0.553475,3.0
guide,chartqa,1792,64,chartqa_val_196,156.447,,,223.165,534.164,225.393,29.676,759.557,0.205972,19.0
guide,chartqa,1792,64,chartqa_val_197,156.119,,,222.267,1873.588,224.904,29.739,2098.492,0.074396,64.0
guide,chartqa,1792,64,chartqa_val_198,156.116,,,222.241,467.464,224.721,29.216,692.185,0.225541,17.0
guide,chartqa,1792,64,chartqa_val_199,155.825,,,222.247,1946.43,224.522,30.896,2170.952,0.071777,64.0
guide,chartqa,1792,64,chartqa_val_200,155.973,,,222.278,1981.706,224.679,31.456,2206.385,0.070692,64.0
guide,chartqa,1792,64,chartqa_val_201,156.05,,,222.259,1002.436,224.848,31.326,1227.284,0.12715,33.0
guide,chartqa,1792,64,chartqa_val_202,157.608,,,223.993,225.256,226.497,28.157,451.753,0.34888,9.0
guide,chartqa,1792,64,chartqa_val_203,156.096,,,222.442,1837.444,224.797,29.166,2062.241,0.075692,64.0
guide,chartqa,1792,64,chartqa_val_204,156.014,,,222.173,1379.123,224.471,30.647,1603.594,0.09729,46.0
guide,chartqa,1792,64,chartqa_val_205,156.521,,,222.754,1732.538,226.193,27.501,1958.731,0.07991,64.0
guide,chartqa,1792,64,chartqa_val_206,156.596,,,223.171,1852.697,227.005,29.408,2079.701,0.075297,64.0
guide,chartqa,1792,64,chartqa_val_207,156.002,,,222.55,1678.118,225.056,31.076,1903.175,0.081969,55.0
guide,chartqa,1792,64,chartqa_val_208,156.148,,,224.243,218.307,226.61,31.187,444.917,0.350961,8.0
guide,chartqa,1792,64,chartqa_val_209,155.969,,,222.187,216.99,224.507,30.999,441.496,0.353274,8.0
guide,chartqa,1792,64,chartqa_val_210,156.004,,,222.378,1233.187,224.648,30.078,1457.835,0.107011,42.0
guide,chartqa,1792,64,chartqa_val_211,155.945,,,223.247,365.575,225.652,30.465,591.227,0.263765,13.0
guide,chartqa,1792,64,chartqa_val_212,156.087,,,222.466,372.973,224.92,33.907,597.893,0.261062,12.0
guide,chartqa,1792,64,chartqa_val_213,156.112,,,224.058,1127.644,226.753,29.675,1354.396,0.115263,39.0
guide,chartqa,1792,64,chartqa_val_214,155.865,,,221.795,334.274,224.115,27.856,558.389,0.279133,13.0
guide,chartqa,1792,64,chartqa_val_215,155.789,,,222.955,1779.396,225.215,28.244,2004.611,0.077715,64.0
guide,chartqa,1792,64,chartqa_val_216,156.158,,,222.435,214.937,224.915,35.823,439.852,0.355024,7.0
guide,chartqa,1792,64,chartqa_val_217,155.748,,,221.762,1483.509,224.099,29.088,1707.609,0.091208,52.0
guide,chartqa,1792,64,chartqa_val_218,155.793,,,222.655,196.627,225.156,32.771,421.782,0.369367,7.0
guide,chartqa,1792,64,chartqa_val_219,156.157,,,222.74,1919.418,225.199,30.467,2144.617,0.072813,64.0
guide,chartqa,1792,64,chartqa_val_220,156.187,,,222.162,1810.688,224.555,28.741,2035.243,0.076741,64.0
guide,chartqa,1792,64,chartqa_val_221,156.004,,,222.047,1721.652,224.44,29.181,1946.092,0.080163,60.0
guide,chartqa,1792,64,chartqa_val_222,156.615,,,224.178,1814.93,227.007,28.808,2041.936,0.076699,64.0
guide,chartqa,1792,64,chartqa_val_223,156.707,,,222.905,433.339,226.918,27.084,660.256,0.237342,17.0
guide,chartqa,1792,64,chartqa_val_224,156.021,,,222.383,251.017,224.941,27.891,475.958,0.327803,10.0
guide,chartqa,1792,64,chartqa_val_225,156.07,,,222.175,531.517,224.648,29.529,756.165,0.206396,19.0
guide,chartqa,1792,64,chartqa_val_226,155.833,,,222.04,1101.991,224.349,28.256,1326.34,0.117491,40.0
guide,chartqa,1792,64,chartqa_val_227,156.01,,,222.13,1850.774,224.438,29.377,2075.212,0.075178,64.0
guide,chartqa,1792,64,chartqa_val_228,155.925,,,222.136,237.466,224.453,33.924,461.918,0.33756,8.0
guide,chartqa,1792,64,chartqa_val_229,156.041,,,222.322,635.646,224.93,30.269,860.575,0.181322,22.0
guide,chartqa,1792,64,chartqa_val_230,156.148,,,222.136,1825.224,224.502,28.972,2049.726,0.07618,64.0
guide,chartqa,1792,64,chartqa_val_231,156.071,,,222.301,572.821,224.743,28.641,797.564,0.195685,21.0
guide,chartqa,1792,64,chartqa_val_232,156.014,,,222.208,1101.977,224.47,29.783,1326.448,0.117618,38.0
guide,chartqa,1792,64,chartqa_val_233,155.929,,,222.11,1848.419,224.375,29.34,2072.794,0.075226,64.0
guide,chartqa,1792,64,chartqa_val_234,156.041,,,222.153,1807.802,224.665,28.695,2032.467,0.076774,64.0
guide,chartqa,1792,64,chartqa_val_235,156.451,,,222.658,1483.337,225.696,30.272,1709.034,0.091543,50.0
guide,chartqa,1792,64,chartqa_val_236,156.101,,,222.627,240.757,225.004,30.095,465.761,0.335151,9.0
guide,chartqa,1792,64,chartqa_val_237,156.086,,,222.209,701.892,224.512,30.517,926.404,0.168486,24.0
guide,chartqa,1792,64,chartqa_val_238,155.904,,,222.246,868.065,224.614,32.151,1092.68,0.142681,28.0
guide,chartqa,1792,64,chartqa_val_239,155.871,,,222.065,1820.968,224.312,28.904,2045.281,0.07621,64.0
guide,chartqa,1792,64,chartqa_val_240,156.188,,,222.374,1653.154,225.052,27.553,1878.206,0.083158,61.0
guide,chartqa,1792,64,chartqa_val_241,155.808,,,222.04,1831.441,224.362,29.07,2055.803,0.075789,64.0
guide,chartqa,1792,64,chartqa_val_242,155.801,,,221.927,680.705,224.19,27.228,904.895,0.172175,26.0
guide,chartqa,1792,64,chartqa_val_243,155.943,,,222.146,1738.956,224.479,27.602,1963.436,0.079424,64.0
guide,chartqa,1792,64,chartqa_val_244,155.718,,,221.785,1724.367,224.032,27.371,1948.399,0.079921,64.0
guide,chartqa,1792,64,chartqa_val_245,155.875,,,221.844,627.073,224.102,28.503,851.175,0.183129,23.0
guide,chartqa,1792,64,chartqa_val_246,156.019,,,222.054,891.98,224.353,28.774,1116.333,0.13976,32.0
guide,chartqa,1792,64,chartqa_val_247,155.761,,,221.681,1735.242,223.915,27.544,1959.157,0.079504,64.0
guide,chartqa,1792,64,chartqa_val_248,156.645,,,223.123,1213.318,226.576,28.889,1439.894,0.108789,43.0
guide,chartqa,1792,64,chartqa_val_249,156.083,,,222.896,1854.12,225.121,29.43,2079.241,0.075067,64.0
guide,chartqa,1792,64,chartqa_val_250,155.929,,,222.004,475.784,224.221,29.736,700.005,0.222754,17.0
guide,chartqa,1792,64,chartqa_val_251,155.868,,,222.051,1776.42,224.444,28.197,2000.864,0.0779,64.0
guide,chartqa,1792,64,chartqa_val_252,156.097,,,222.45,203.586,225.008,29.084,428.594,0.364207,8.0
guide,chartqa,1792,64,chartqa_val_253,156.024,,,222.129,690.683,224.488,28.778,915.171,0.170486,25.0
guide,chartqa,1792,64,chartqa_val_254,156.559,,,223.086,1804.471,226.805,28.642,2031.276,0.077074,64.0
guide,chartqa,1792,64,chartqa_val_255,155.949,,,222.057,1762.139,224.377,27.97,1986.516,0.078504,64.0
guide,chartqa,1792,64,chartqa_val_256,156.059,,,222.061,573.581,224.374,27.313,797.955,0.195573,22.0
guide,chartqa,1792,64,chartqa_val_257,155.964,,,222.36,1747.23,224.637,27.734,1971.867,0.079094,64.0
guide,chartqa,1792,64,chartqa_val_258,156.02,,,221.998,389.473,224.272,27.819,613.745,0.25421,15.0
guide,chartqa,1792,64,chartqa_val_259,155.958,,,221.913,1791.348,224.16,28.434,2015.509,0.077379,64.0
guide,chartqa,1792,64,chartqa_val_260,156.18,,,222.337,1255.897,224.652,28.543,1480.548,0.105488,45.0
guide,chartqa,1792,64,chartqa_val_261,156.057,,,222.133,1801.264,224.382,28.591,2025.646,0.077041,64.0
guide,chartqa,1792,64,chartqa_val_262,156.16,,,222.288,1759.55,224.558,27.929,1984.108,0.078706,64.0
guide,chartqa,1792,64,chartqa_val_263,155.987,,,221.963,1776.455,224.315,28.198,2000.77,0.077963,64.0
guide,chartqa,1792,64,chartqa_val_264,156.055,,,222.155,1148.034,224.464,28.001,1372.498,0.113702,42.0
guide,chartqa,1792,64,chartqa_val_265,156.137,,,222.283,978.557,224.645,27.959,1203.202,0.129768,36.0
guide,chartqa,1792,64,chartqa_val_266,156.59,,,222.592,1463.026,226.381,28.687,1689.407,0.09269,52.0
guide,chartqa,1792,64,chartqa_val_267,155.901,,,221.656,1791.414,224.192,28.435,2015.607,0.077347,64.0
guide,chartqa,1792,64,chartqa_val_268,155.923,,,222.594,537.742,224.9,28.302,762.642,0.204451,20.0
guide,chartqa,1792,64,chartqa_val_269,156.107,,,222.777,1764.603,225.026,28.01,1989.628,0.07846,64.0
guide,chartqa,1792,64,chartqa_val_270,156.231,,,225.521,568.239,228.412,29.907,796.651,0.19611,20.0
guide,chartqa,1792,64,chartqa_val_271,156.146,,,223.829,1870.545,226.215,29.691,2096.76,0.07447,64.0
guide,chartqa,1792,64,chartqa_val_272,155.821,,,221.823,1140.192,224.259,30.005,1364.451,0.1142,39.0
guide,chartqa,1792,64,chartqa_val_273,155.76,,,222.525,1876.709,224.857,29.789,2101.566,0.074116,64.0
guide,chartqa,1792,64,chartqa_val_274,156.053,,,222.02,1187.079,224.312,29.677,1411.391,0.110567,41.0
guide,chartqa,1792,64,chartqa_val_275,156.139,,,222.73,1879.625,225.107,29.835,2104.732,0.074185,64.0
guide,chartqa,1792,64,chartqa_val_276,156.161,,,222.367,447.162,224.723,31.94,671.885,0.232422,15.0
guide,chartqa,1792,64,chartqa_val_277,155.983,,,223.168,803.212,225.45,28.686,1028.662,0.151636,29.0
guide,chartqa,1792,64,chartqa_val_278,155.974,,,223.502,375.034,225.721,28.849,600.755,0.259631,14.0
guide,chartqa,1792,64,chartqa_val_279,156.041,,,222.109,1664.171,224.445,28.693,1888.616,0.082622,59.0
guide,chartqa,1792,64,chartqa_val_280,156.234,,,222.634,1897.978,224.94,30.127,2122.918,0.073594,64.0
guide,chartqa,1792,64,chartqa_val_281,156.284,,,224.254,1847.842,226.812,29.331,2074.653,0.07533,64.0
guide,chartqa,1792,64,chartqa_val_282,155.967,,,221.98,520.783,224.646,27.41,745.429,0.209231,20.0
guide,chartqa,1792,64,chartqa_val_283,155.986,,,222.153,1582.4,224.398,29.304,1806.797,0.086333,55.0
guide,chartqa,1792,64,chartqa_val_284,156.207,,,222.45,679.233,225.068,28.301,904.301,0.172738,25.0
guide,chartqa,1792,64,chartqa_val_285,156.082,,,222.083,438.569,224.409,27.411,662.978,0.235426,17.0
