benchmark,resolution,max_new_tokens,sample_id,source,sdpa_ve_ms,sdpa_e2e_ms,sdpa_ttft_ms,sdpa_tpot_ms,sdpa_f_vision,fa2_ve_ms,fa2_e2e_ms,fa2_ttft_ms,fa2_tpot_ms,guide_ve_ms,guide_e2e_ms,guide_ttft_ms,guide_tpot_ms
docvqa,1792,32,docvqa_58021,approximated,388.823,664.027,450.571,21.346,0.585553,154.652,429.856,216.4,21.346,156.53,431.734,218.278,21.346
docvqa,1792,32,docvqa_58022,approximated,426.04,902.931,487.887,20.752,0.471842,167.54,644.431,229.387,20.752,156.401,633.292,218.248,20.752
docvqa,1792,32,docvqa_58023,approximated,374.54,866.838,436.742,21.505,0.432077,159.087,651.385,221.289,21.505,156.62,648.918,218.822,21.505
docvqa,1792,32,docvqa_58024,approximated,449.662,1000.788,513.195,23.219,0.449308,157.402,708.528,220.935,23.219,159.792,710.918,223.325,23.219
docvqa,1792,32,docvqa_675,approximated,388.048,1105.317,450.956,21.108,0.351074,154.659,871.928,217.567,21.108,156.568,873.837,219.476,21.108
docvqa,1792,32,docvqa_676,approximated,382.566,679.439,444.425,21.365,0.563062,160.255,457.128,222.114,21.365,156.634,453.507,218.493,21.365
docvqa,1792,32,docvqa_677,approximated,355.544,1057.851,417.61,22.866,0.336101,164.939,867.246,227.005,22.866,156.358,858.665,218.424,22.866
docvqa,1792,32,docvqa_58029,approximated,391.391,705.729,454.043,20.974,0.554591,156.19,470.528,218.842,20.974,156.688,471.026,219.34,20.974
docvqa,1792,32,docvqa_678,approximated,414.574,1029.417,476.88,27.627,0.402727,157.728,772.571,220.034,27.627,156.68,771.523,218.986,27.627
docvqa,1792,32,docvqa_58054,approximated,351.094,1116.111,413.267,22.672,0.314569,156.601,921.618,218.774,22.672,156.54,921.557,218.713,22.672
docvqa,1792,32,docvqa_58056,approximated,388.41,1137.791,450.908,22.158,0.341372,155.554,904.935,218.052,22.158,156.51,905.891,219.008,22.158
docvqa,1792,32,docvqa_58059,approximated,372.497,870.699,434.585,25.654,0.427814,157.861,656.063,219.949,25.654,156.649,654.851,218.737,25.654
docvqa,1792,32,docvqa_58061,approximated,395.186,1160.511,457.498,22.678,0.340528,154.695,920.02,217.007,22.678,156.661,921.986,218.973,22.678
docvqa,1792,32,docvqa_58064,approximated,406.703,874.455,470.365,25.256,0.465093,155.335,623.087,218.997,25.256,156.453,624.205,220.115,25.256
docvqa,1792,32,docvqa_41686,approximated,387.902,776.605,450.864,29.613,0.499484,158.957,547.66,221.919,29.613,156.415,545.118,219.377,29.613
docvqa,1792,32,docvqa_41687,approximated,392.754,1052.984,454.864,24.922,0.372991,178.048,838.278,240.158,24.922,156.919,817.149,219.029,24.922
docvqa,1792,32,docvqa_41688,approximated,381.458,808.368,445.317,25.932,0.471886,163.562,590.472,227.421,25.932,156.395,583.305,220.254,25.932
docvqa,1792,32,docvqa_41689,approximated,383.932,871.529,447.178,26.522,0.440527,155.473,643.07,218.719,26.522,156.494,644.091,219.74,26.522
docvqa,1792,32,docvqa_41690,approximated,418.608,1116.691,480.934,26.49,0.374865,158.688,856.771,221.014,26.49,156.562,854.645,218.888,26.49
docvqa,1792,32,docvqa_41691,approximated,343.791,815.209,406.588,22.701,0.421722,157.887,629.305,220.684,22.701,156.694,628.112,219.491,22.701
docvqa,1792,32,docvqa_41693,approximated,407.144,1045.149,469.645,25.022,0.389557,154.751,792.756,217.252,25.022,157.374,795.379,219.875,25.022
docvqa,1792,32,docvqa_41694,approximated,370.443,904.521,432.487,24.844,0.409546,162.046,696.124,224.09,24.844,156.59,690.668,218.634,24.844
docvqa,1792,32,docvqa_41695,approximated,372.471,932.7,434.393,24.915,0.399347,156.877,717.106,218.799,24.915,156.759,716.988,218.681,24.915
docvqa,1792,32,docvqa_41705,approximated,404.613,827.704,466.924,25.77,0.488838,155.159,578.25,217.47,25.77,156.776,579.867,219.087,25.77
docvqa,1792,32,docvqa_17132,approximated,381.47,813.057,443.53,24.635,0.469179,158.413,590.0,220.473,24.635,157.897,589.484,219.957,24.635
docvqa,1792,32,docvqa_17133,approximated,343.568,794.249,405.43,25.921,0.43257,157.212,607.893,219.074,25.921,156.55,607.231,218.412,25.921
docvqa,1792,32,docvqa_17134,approximated,344.883,1099.056,407.266,25.622,0.3138,157.122,911.295,219.505,25.622,156.427,910.6,218.81,25.622
docvqa,1792,32,docvqa_17135,approximated,368.583,878.121,430.675,24.858,0.41974,163.051,672.589,225.143,24.858,156.578,666.116,218.67,24.858
docvqa,1792,32,docvqa_47368,approximated,407.481,741.562,469.81,22.646,0.54949,158.475,492.556,220.804,22.646,156.886,490.967,219.215,22.646
docvqa,1792,32,docvqa_41715,approximated,406.904,825.258,469.04,25.444,0.493062,157.146,575.5,219.282,25.444,156.509,574.863,218.645,25.444
docvqa,1792,32,docvqa_41716,approximated,370.436,752.668,433.242,24.571,0.492163,154.987,537.219,217.793,24.571,156.622,538.854,219.428,24.571
docvqa,1792,32,docvqa_41717,approximated,418.543,831.394,481.567,26.91,0.503423,155.262,568.113,218.286,26.91,156.489,569.34,219.513,26.91
docvqa,1792,32,docvqa_17139,approximated,358.347,827.546,420.405,27.143,0.433023,154.778,623.977,216.836,27.143,157.463,626.662,219.521,27.143
docvqa,1792,32,docvqa_41719,approximated,580.46,1146.804,642.997,23.991,0.506154,155.428,721.772,217.965,23.991,157.016,723.36,219.553,23.991
docvqa,1792,32,docvqa_17140,approximated,414.966,765.737,477.011,20.623,0.541917,155.91,506.681,217.955,20.623,156.803,507.574,218.848,20.623
docvqa,1792,32,docvqa_58105,approximated,401.55,669.14,464.177,20.496,0.600098,156.359,423.949,218.986,20.496,156.492,424.082,219.119,20.496
docvqa,1792,32,docvqa_58106,approximated,393.17,798.75,455.7,21.441,0.492232,177.23,582.81,239.76,21.441,156.585,562.165,219.115,21.441
docvqa,1792,32,docvqa_58107,approximated,378.925,774.847,440.632,23.872,0.489032,155.0,550.922,216.707,23.872,156.449,552.371,218.156,23.872
docvqa,1792,32,docvqa_58108,approximated,392.47,954.267,454.522,20.823,0.411279,155.131,716.928,217.183,20.823,156.705,718.502,218.757,20.823
docvqa,1792,32,docvqa_41721,approximated,389.734,946.744,452.582,23.532,0.411657,157.699,714.709,220.547,23.532,156.733,713.743,219.581,23.532
docvqa,1792,32,docvqa_41723,approximated,416.412,832.875,480.472,22.025,0.499969,160.258,576.721,224.318,22.025,156.603,573.066,220.663,22.025
docvqa,1792,32,docvqa_17143,approximated,391.857,801.35,455.235,21.632,0.488996,170.298,579.791,233.676,21.632,156.679,566.172,220.057,21.632
docvqa,1792,32,docvqa_41728,approximated,365.04,1006.501,428.176,26.288,0.362683,155.364,796.825,218.5,26.288,156.698,798.159,219.834,26.288
docvqa,1792,32,docvqa_41729,approximated,415.985,876.332,478.466,23.404,0.474688,157.384,617.731,219.865,23.404,156.427,616.774,218.908,23.404
docvqa,1792,32,docvqa_17147,approximated,385.305,950.298,447.264,22.865,0.405457,162.914,727.907,224.873,22.865,156.512,721.505,218.471,22.865
docvqa,1792,32,docvqa_17149,approximated,418.88,866.91,480.958,27.568,0.483187,174.488,622.518,236.566,27.568,156.534,604.564,218.612,27.568
docvqa,1792,32,docvqa_17150,approximated,399.182,732.883,461.335,22.629,0.544674,156.953,490.654,219.106,22.629,156.523,490.224,218.676,22.629
docvqa,1792,32,docvqa_45744,approximated,432.064,1586.316,867.519,23.187,0.27237,157.514,1311.766,592.969,23.187,156.077,1310.329,591.532,23.187
docvqa,1792,32,docvqa_45745,approximated,376.012,1100.818,439.256,21.341,0.341575,155.298,880.104,218.542,21.341,156.743,881.549,219.987,21.341
docvqa,1792,32,docvqa_782,approximated,361.769,817.517,423.709,20.727,0.442522,156.039,611.787,217.979,20.727,156.493,612.241,218.433,20.727
docvqa,1792,32,docvqa_783,approximated,410.153,797.117,472.226,20.306,0.514545,158.547,545.511,220.62,20.306,156.536,543.5,218.609,20.306
docvqa,1792,32,docvqa_784,approximated,352.115,1029.582,413.964,24.625,0.341999,158.336,835.803,220.185,24.625,156.54,834.007,218.389,24.625
docvqa,1792,32,docvqa_785,approximated,404.961,774.916,467.975,20.463,0.522587,158.204,528.159,221.218,20.463,157.162,527.117,220.176,20.463
docvqa,1792,32,docvqa_786,approximated,374.623,681.666,437.219,24.445,0.54957,156.238,463.281,218.834,24.445,156.663,463.706,219.259,24.445
docvqa,1792,32,docvqa_788,approximated,385.488,1030.761,447.323,23.338,0.373984,155.404,800.677,217.239,23.338,156.55,801.823,218.385,23.338
docvqa,1792,32,docvqa_789,approximated,355.593,1575.112,839.519,23.729,0.225758,168.574,1388.093,652.5,23.729,155.769,1375.288,639.695,23.729
docvqa,1792,32,docvqa_790,approximated,411.72,1026.721,474.71,25.091,0.401004,155.43,770.431,218.42,25.091,156.591,771.592,219.581,25.091
docvqa,1792,32,docvqa_60401,approximated,388.842,826.534,451.348,25.012,0.470449,155.391,593.083,217.897,25.012,157.305,594.997,219.811,25.012
docvqa,1792,32,docvqa_792,approximated,418.484,1066.983,480.695,21.714,0.392212,158.354,806.853,220.565,21.714,156.517,805.016,218.728,21.714
docvqa,1792,32,docvqa_793,approximated,377.141,711.496,440.36,20.857,0.530068,155.979,490.334,219.198,20.857,156.587,490.942,219.806,20.857
docvqa,1792,32,docvqa_794,approximated,484.833,977.112,548.026,26.818,0.49619,156.648,648.927,219.841,26.818,156.733,649.012,219.926,26.818
docvqa,1792,32,docvqa_41749,approximated,379.11,850.697,442.136,21.503,0.445647,171.12,642.707,234.146,21.503,157.453,629.04,220.479,21.503
docvqa,1792,32,docvqa_41750,approximated,441.981,849.519,504.795,22.982,0.520273,159.014,566.552,221.828,22.982,157.021,564.559,219.835,22.982
docvqa,1792,32,docvqa_45747,approximated,459.781,1286.407,523.314,24.616,0.357415,158.341,984.967,221.874,24.616,156.425,983.051,219.958,24.616
docvqa,1792,32,docvqa_60403,approximated,458.426,828.906,520.753,22.011,0.55305,155.911,526.391,218.238,22.011,156.985,527.465,219.312,22.011
docvqa,1792,32,docvqa_60404,approximated,362.432,1110.099,425.186,22.094,0.326486,159.747,907.414,222.501,22.094,156.54,904.207,219.294,22.094
docvqa,1792,32,docvqa_809,approximated,372.721,730.771,436.157,21.044,0.510038,159.935,517.985,223.371,21.044,156.549,514.599,219.985,21.044
docvqa,1792,32,docvqa_25385,approximated,412.183,754.253,476.144,27.811,0.546479,157.033,499.103,220.994,27.811,156.664,498.734,220.625,27.811
docvqa,1792,32,docvqa_25386,approximated,403.668,697.355,466.885,23.047,0.578855,174.626,468.313,237.843,23.047,157.097,450.784,220.314,23.047
docvqa,1792,32,docvqa_25387,approximated,394.031,691.352,456.171,21.38,0.569943,156.856,454.177,218.996,21.38,156.772,454.093,218.912,21.38
docvqa,1792,32,docvqa_60406,approximated,560.427,1244.011,624.547,24.779,0.4505,157.858,841.442,221.978,24.779,157.054,840.638,221.174,24.779
docvqa,1792,32,docvqa_815,approximated,381.53,923.292,443.813,25.236,0.413228,163.291,705.053,225.574,25.236,157.542,699.304,219.825,25.236
docvqa,1792,32,docvqa_60407,approximated,394.139,888.681,456.422,28.817,0.443511,154.771,649.313,217.054,28.817,156.552,651.094,218.835,28.817
docvqa,1792,32,docvqa_25396,approximated,391.146,1163.557,453.382,22.909,0.336164,157.665,930.076,219.901,22.909,156.688,929.099,218.924,22.909
docvqa,1792,32,docvqa_822,approximated,413.931,803.076,477.234,25.065,0.515432,154.544,543.689,217.847,25.065,157.155,546.3,220.458,25.065
docvqa,1792,32,docvqa_824,approximated,381.08,969.022,443.658,23.88,0.393263,157.735,745.677,220.313,23.88,156.889,744.831,219.467,23.88
docvqa,1792,32,docvqa_826,approximated,404.653,779.474,467.677,25.983,0.519136,157.449,532.27,220.473,25.983,156.695,531.516,219.719,25.983
docvqa,1792,64,docvqa_49153,measured,366.825,1260.072,429.704,27.679,0.291114,159.129,1874.612,230.608,29.357,157.222,1091.923,227.598,28.811
docvqa,1792,64,docvqa_24580,measured,402.491,907.401,464.98,29.495,0.443565,155.524,697.52,224.648,31.525,156.707,690.74,225.785,30.997
docvqa,1792,64,docvqa_57349,measured,382.11,1186.471,910.608,27.586,0.322056,155.305,546.652,226.671,31.998,156.503,510.991,227.208,28.378
docvqa,1792,64,docvqa_24581,measured,380.207,620.576,442.711,22.233,0.612669,154.96,467.915,223.764,30.519,157.263,480.547,227.467,31.635
docvqa,1792,64,docvqa_24582,measured,436.336,1093.282,901.827,21.273,0.399107,166.498,481.698,237.725,27.108,156.833,473.15,227.318,27.315
docvqa,1792,64,docvqa_39079,measured,572.639,2598.675,635.646,54.529,0.220358,155.766,1200.838,229.766,26.974,156.686,1280.407,225.254,29.31
docvqa,1792,64,docvqa_57357,measured,400.951,1533.322,891.666,26.736,0.261491,155.492,927.928,226.937,29.208,156.656,920.085,227.452,28.86
docvqa,1792,64,docvqa_24426,measured,395.664,928.893,458.644,26.125,0.425952,157.898,707.399,230.304,26.505,156.585,746.326,230.005,28.684
docvqa,1792,64,docvqa_49168,measured,389.8,1391.264,858.061,23.183,0.280177,156.31,962.914,226.848,32.003,156.712,924.658,227.214,30.324
docvqa,1792,64,docvqa_24423,measured,398.316,1349.064,823.485,23.89,0.295254,157.281,1005.577,228.237,32.389,156.544,980.824,227.592,31.385
docvqa,1792,64,docvqa_49172,measured,362.734,1606.517,815.632,25.512,0.225789,157.4,1179.286,228.323,30.676,156.575,1167.89,226.639,30.363
docvqa,1792,64,docvqa_57364,measured,407.552,1211.263,863.56,21.731,0.336468,159.224,659.31,234.334,26.561,156.408,730.434,232.562,31.117
docvqa,1792,64,docvqa_57366,measured,379.337,1184.541,801.294,23.953,0.320239,169.84,701.273,240.867,28.775,156.737,660.653,228.882,26.986
docvqa,1792,64,docvqa_57368,measured,367.9,1182.509,801.528,23.811,0.311118,155.183,693.431,225.233,29.262,156.547,667.746,227.313,27.527
docvqa,1792,64,docvqa_49177,measured,390.492,1345.023,820.197,20.186,0.290324,156.593,1043.245,226.931,32.653,157.688,1000.018,228.877,30.846
docvqa,1792,64,docvqa_57370,measured,365.139,1067.462,427.484,24.615,0.342063,154.977,999.77,223.836,29.844,157.298,969.558,227.972,28.523
docvqa,1792,64,docvqa_57371,measured,391.512,3495.208,843.235,91.447,0.112014,158.223,1086.039,228.597,29.567,156.613,1054.643,230.05,28.434
docvqa,1792,64,docvqa_57372,measured,368.634,1026.49,431.478,24.792,0.359121,156.789,954.884,227.488,30.308,159.158,932.712,228.976,29.322
docvqa,1792,64,docvqa_49181,measured,348.041,1712.291,780.799,23.884,0.203261,155.179,1467.394,225.355,31.847,156.634,1386.548,229.693,29.663
docvqa,1792,64,docvqa_57373,measured,345.605,909.831,408.182,22.802,0.379856,159.242,929.887,228.431,31.884,156.65,1024.187,225.737,29.572
docvqa,1792,64,docvqa_57374,measured,344.788,813.906,406.918,23.94,0.423621,156.7,769.58,226.635,31.938,156.671,745.119,234.364,30.044
docvqa,1792,64,docvqa_57375,measured,383.265,1134.877,445.659,22.233,0.337715,155.606,1160.722,224.703,30.194,156.717,1193.968,239.399,30.793
docvqa,1792,64,docvqa_57376,measured,413.058,854.671,475.158,21.084,0.483294,156.53,679.886,224.954,25.274,156.705,866.828,225.85,35.61
docvqa,1792,64,docvqa_49187,measured,405.765,1153.406,468.128,23.63,0.351797,172.226,1085.882,242.295,29.089,157.286,1082.355,227.031,29.494
docvqa,1792,64,docvqa_16424,measured,393.214,948.151,455.721,25.917,0.414717,155.08,747.275,223.307,27.577,156.36,779.442,224.956,29.183
docvqa,1792,64,docvqa_57386,measured,368.52,880.206,430.801,24.967,0.418675,155.028,806.46,223.634,32.379,157.139,741.116,227.469,28.536
docvqa,1792,64,docvqa_57387,measured,350.905,849.921,413.415,22.974,0.412868,158.365,882.841,229.063,34.409,156.989,766.394,227.987,28.337
docvqa,1792,64,docvqa_57388,measured,344.489,815.885,406.868,21.527,0.422228,156.818,819.577,225.748,31.254,156.504,851.352,224.986,32.967
docvqa,1792,64,docvqa_16429,measured,408.264,743.479,471.329,22.679,0.549126,154.797,567.275,223.796,28.623,156.613,557.255,225.247,27.667
docvqa,1792,64,docvqa_16430,measured,342.633,675.111,405.096,22.501,0.507521,166.426,590.971,234.88,29.674,156.475,553.674,225.367,27.359
docvqa,1792,64,docvqa_57391,measured,412.859,709.12,475.475,23.364,0.582214,172.164,547.335,244.065,30.327,156.702,506.698,225.564,28.113
docvqa,1792,64,docvqa_57395,measured,430.661,810.765,493.636,22.652,0.531178,158.563,608.407,229.445,27.069,156.652,639.569,225.812,29.554
docvqa,1792,64,docvqa_16437,measured,368.962,884.316,431.643,23.825,0.417229,163.616,895.414,232.359,31.574,156.626,797.44,225.702,27.226
docvqa,1792,64,docvqa_16440,measured,354.808,790.241,418.36,20.66,0.448987,165.834,756.495,236.429,28.893,156.83,727.163,229.033,27.674
docvqa,1792,64,docvqa_57402,measured,346.018,1091.316,408.135,22.038,0.317065,160.609,1071.263,229.892,31.162,157.144,1183.853,227.34,30.855
docvqa,1792,64,docvqa_57403,measured,340.378,1066.791,402.604,21.425,0.319067,166.303,1245.662,238.06,32.503,156.566,1113.739,226.1,28.634
docvqa,1792,64,docvqa_57404,measured,346.777,1423.031,776.002,23.964,0.243689,156.203,1051.23,229.723,30.426,157.006,1050.585,231.218,30.347
docvqa,1792,64,docvqa_16444,measured,350.632,939.019,413.362,22.855,0.373402,157.295,984.114,226.832,32.925,157.067,892.989,227.36,28.94
docvqa,1792,64,docvqa_57407,measured,364.362,874.15,426.839,22.366,0.416818,156.093,869.236,225.627,32.18,156.685,1296.474,225.934,32.441
docvqa,1792,64,docvqa_16447,measured,367.502,1037.312,431.308,24.24,0.354283,157.565,1068.358,226.594,33.671,156.736,990.836,226.917,30.557
docvqa,1792,64,docvqa_57409,measured,346.884,672.419,410.024,26.24,0.515875,156.467,489.334,225.146,26.419,156.683,499.872,225.384,27.449
docvqa,1792,64,docvqa_16450,measured,398.329,694.56,461.483,23.308,0.573499,155.554,547.297,225.485,32.181,156.742,558.664,226.901,33.176
docvqa,1792,64,docvqa_57410,measured,406.27,862.862,469.798,24.567,0.470841,155.412,689.261,224.392,29.054,156.607,693.273,225.99,29.205
docvqa,1792,64,docvqa_57411,measured,537.726,1348.576,600.454,26.719,0.398736,154.396,1023.877,223.124,28.598,156.426,1085.806,225.488,30.726
docvqa,1792,64,docvqa_57413,measured,381.125,1423.944,444.623,23.886,0.267654,158.836,1224.85,227.814,32.162,156.48,1283.869,226.033,30.224
docvqa,1792,64,docvqa_57414,measured,354.715,780.973,417.392,20.199,0.454196,155.241,800.195,223.963,32.013,156.54,818.986,227.365,32.868
docvqa,1792,64,docvqa_57415,measured,404.394,1016.734,466.708,22.001,0.397738,163.842,895.521,232.658,31.565,156.715,984.524,226.447,30.323
docvqa,1792,64,docvqa_57416,measured,418.251,860.989,480.592,22.376,0.485779,156.934,739.371,231.521,29.873,156.704,794.06,225.44,33.448
docvqa,1792,64,docvqa_57417,measured,397.253,777.259,459.669,22.685,0.511095,154.826,726.285,224.05,35.874,156.559,701.067,226.408,33.904
docvqa,1792,64,docvqa_57418,measured,399.559,794.551,463.291,22.084,0.502874,159.335,702.876,228.252,31.642,156.677,708.16,225.871,32.153
docvqa,1792,64,docvqa_24437,measured,425.386,820.816,487.813,22.2,0.518248,155.285,666.213,225.326,29.392,156.662,661.347,225.626,29.048
docvqa,1792,64,docvqa_24438,measured,416.922,731.075,479.432,20.97,0.570286,156.691,614.522,231.692,31.903,156.533,550.829,228.866,26.83
docvqa,1792,64,docvqa_16455,measured,358.924,1441.927,857.2,22.49,0.248919,156.121,1067.266,226.356,32.343,156.551,1052.869,227.016,31.764
docvqa,1792,64,docvqa_16456,measured,362.839,674.776,425.943,20.736,0.537717,155.112,647.792,225.624,35.181,156.9,553.611,226.581,27.252
docvqa,1792,64,docvqa_16463,measured,417.033,754.7,480.329,22.864,0.552582,156.778,538.005,225.47,26.045,156.645,562.105,225.244,28.072
docvqa,1792,64,docvqa_49234,measured,382.386,733.107,444.89,20.587,0.521596,173.5,707.164,252.052,32.508,156.756,626.638,227.649,28.499
docvqa,1792,64,docvqa_57428,measured,408.722,840.75,472.041,23.044,0.486139,155.606,767.088,224.684,33.9,156.647,803.38,225.208,36.136
