benchmark,resolution,max_new_tokens,sample_id,sdpa_ve_ms,sdpa_e2e_ms,sdpa_ttft_ms,sdpa_tpot_ms,sdpa_f_vision,ve_speedup_measured,e2e_speedup_measured,ttft_speedup_measured,tpot_speedup_measured,e2e_speedup_amdahl,tpot_speedup,method
chartqa,1792,1024,chartqa_val_302,351.19,1444.471,787.752,72.969,0.243127,1.0106,,,,1.0026,1.0,amdahl
chartqa,1792,1024,chartqa_val_303,459.447,1774.036,521.158,21.601,0.258984,0.9904,,,,0.9975,1.0,amdahl
chartqa,1792,1024,chartqa_val_304,370.52,1074.959,433.649,22.904,0.344683,1.0208,,,,1.0071,1.0,amdahl
chartqa,1792,1024,chartqa_val_305,372.489,5240.811,434.817,21.649,0.071075,1.0089,,,,1.0006,1.0,amdahl
chartqa,1792,1024,chartqa_val_306,368.951,1351.479,431.682,22.995,0.272998,0.9898,,,,0.9972,1.0,amdahl
chartqa,1792,1024,chartqa_val_307,362.836,6764.397,425.156,22.48,0.053639,0.9975,,,,0.9999,1.0,amdahl
chartqa,1792,1024,chartqa_val_308,381.383,1349.054,443.665,23.215,0.282704,0.9961,,,,0.9989,1.0,amdahl
chartqa,1792,1024,chartqa_val_309,358.013,934.522,420.242,21.428,0.383097,0.9889,,,,0.9957,1.0,amdahl
chartqa,1792,1024,chartqa_val_310,352.065,1213.622,413.844,21.047,0.290094,0.999,,,,0.9997,1.0,amdahl
chartqa,1792,1024,chartqa_val_311,363.323,1724.109,425.4,22.392,0.210731,0.9928,,,,0.9985,1.0,amdahl
chartqa,1792,1024,chartqa_val_312,359.936,1570.04,421.899,22.08,0.229253,0.9902,,,,0.9977,1.0,amdahl
chartqa,1792,1024,chartqa_val_313,373.124,4078.88,436.299,22.766,0.091477,0.9953,,,,0.9996,1.0,amdahl
chartqa,1792,1024,chartqa_val_314,365.015,882.901,427.499,20.7,0.413426,1.008,,,,1.0033,1.0,amdahl
chartqa,1792,1024,chartqa_val_315,366.29,1122.423,428.701,21.679,0.326339,0.9978,,,,0.9993,1.0,amdahl
chartqa,1792,1024,chartqa_val_316,358.582,1405.588,420.638,21.412,0.255111,1.0675,,,,1.0164,1.0,amdahl
chartqa,1792,1024,chartqa_val_317,359.351,1095.65,421.408,21.75,0.327979,0.9939,,,,0.998,1.0,amdahl
chartqa,1792,1024,chartqa_val_318,362.084,706.55,424.015,21.733,0.512468,0.9909,,,,0.9953,1.0,amdahl
chartqa,1792,1024,chartqa_val_319,368.043,1902.137,430.106,22.647,0.193489,0.9891,,,,0.9979,1.0,amdahl
chartqa,1792,1024,chartqa_val_320,367.82,746.066,429.735,22.595,0.493013,0.9921,,,,0.9961,1.0,amdahl
chartqa,1792,1024,chartqa_val_321,367.8,1449.057,429.785,22.65,0.253821,1.0321,,,,1.008,1.0,amdahl
chartqa,1792,1024,chartqa_val_322,361.587,1010.297,423.958,22.552,0.357901,0.9983,,,,0.9994,1.0,amdahl
chartqa,1792,1024,chartqa_val_323,369.377,1182.13,432.062,22.729,0.312467,0.9961,,,,0.9988,1.0,amdahl
chartqa,1792,1024,chartqa_val_324,369.364,3180.085,432.037,22.711,0.116149,0.9914,,,,0.999,1.0,amdahl
chartqa,1792,1024,chartqa_val_325,374.31,2682.619,436.763,23.153,0.139531,1.0036,,,,1.0005,1.0,amdahl
chartqa,1792,1024,chartqa_val_326,369.175,1467.945,431.531,23.031,0.251491,1.0068,,,,1.0017,1.0,amdahl
chartqa,1792,1024,chartqa_val_327,353.887,5270.601,416.301,21.014,0.067144,0.9917,,,,0.9994,1.0,amdahl
chartqa,1792,1024,chartqa_val_328,353.922,4463.797,415.925,21.531,0.079287,1.0246,,,,1.0019,1.0,amdahl
chartqa,1792,1024,chartqa_val_329,363.957,3730.055,426.03,21.316,0.097574,1.1356,,,,1.0118,1.0,amdahl
chartqa,1792,1024,chartqa_val_330,357.93,1051.527,420.495,21.034,0.340391,0.9957,,,,0.9985,1.0,amdahl
chartqa,1792,1024,chartqa_val_331,364.909,1265.253,428.08,22.626,0.288408,0.9959,,,,0.9988,1.0,amdahl
chartqa,1792,1024,chartqa_val_332,360.765,1277.283,422.991,22.481,0.282447,0.9979,,,,0.9994,1.0,amdahl
chartqa,1792,1024,chartqa_val_333,355.11,991.807,417.443,21.273,0.358043,1.0052,,,,1.0018,1.0,amdahl
chartqa,1792,1024,chartqa_val_334,356.031,2166.415,417.951,21.323,0.164341,0.9956,,,,0.9993,1.0,amdahl
chartqa,1792,1024,chartqa_val_335,363.599,3870.053,425.649,21.663,0.093952,1.0023,,,,1.0002,1.0,amdahl
chartqa,1792,1024,chartqa_val_336,361.938,1013.259,424.273,21.814,0.357202,0.9937,,,,0.9977,1.0,amdahl
chartqa,1792,1024,chartqa_val_337,364.544,9869.55,427.256,21.411,0.036936,0.9856,,,,0.9995,1.0,amdahl
chartqa,1792,1024,chartqa_val_338,363.88,1233.677,426.13,21.826,0.294956,1.0108,,,,1.0032,1.0,amdahl
chartqa,1792,1024,chartqa_val_339,377.214,1990.369,440.046,23.139,0.18952,1.025,,,,1.0046,1.0,amdahl
chartqa,1792,1024,chartqa_val_340,505.039,861.605,567.707,22.607,0.586161,1.0024,,,,1.0014,1.0,amdahl
chartqa,1792,1024,chartqa_val_341,375.725,6233.44,438.402,23.462,0.060276,0.9979,,,,0.9999,1.0,amdahl
chartqa,1792,1024,chartqa_val_342,353.879,818.196,416.173,21.159,0.432511,0.9953,,,,0.998,1.0,amdahl
chartqa,1792,1024,chartqa_val_343,371.917,7992.276,434.471,22.628,0.046535,1.0017,,,,1.0001,1.0,amdahl
chartqa,1792,1024,chartqa_val_344,360.93,1669.234,423.494,21.478,0.216225,1.0128,,,,1.0027,1.0,amdahl
chartqa,1792,1024,chartqa_val_345,364.521,4186.753,426.89,21.363,0.087065,0.9897,,,,0.9991,1.0,amdahl
chartqa,1792,1024,chartqa_val_346,348.404,1249.743,410.556,20.98,0.278781,1.0033,,,,1.0009,1.0,amdahl
chartqa,1792,1024,chartqa_val_347,354.747,9194.545,416.482,21.051,0.038582,0.9941,,,,0.9998,1.0,amdahl
chartqa,1792,1024,chartqa_val_348,350.559,870.914,412.893,20.819,0.402518,1.0099,,,,1.004,1.0,amdahl
chartqa,1792,1024,chartqa_val_349,359.089,3688.591,421.249,21.782,0.097351,0.9946,,,,0.9995,1.0,amdahl
chartqa,1792,1024,chartqa_val_350,363.101,1135.542,425.059,21.53,0.31976,0.997,,,,0.999,1.0,amdahl
chartqa,1792,1024,chartqa_val_351,363.572,6603.958,425.506,21.528,0.055054,0.9982,,,,0.9999,1.0,amdahl
chartqa,1792,1024,chartqa_val_352,361.45,1227.703,423.823,21.727,0.294412,1.0008,,,,1.0002,1.0,amdahl
chartqa,1792,1024,chartqa_val_353,376.284,8098.172,438.919,21.276,0.046465,1.0015,,,,1.0001,1.0,amdahl
chartqa,1792,1024,chartqa_val_354,395.998,802.728,458.714,21.501,0.493316,1.0009,,,,1.0004,1.0,amdahl
chartqa,1792,1024,chartqa_val_355,351.711,1371.967,413.872,20.828,0.256355,1.0129,,,,1.0033,1.0,amdahl
chartqa,1792,1024,chartqa_val_356,357.822,996.755,420.196,21.354,0.358987,0.99,,,,0.9964,1.0,amdahl
chartqa,1792,1024,chartqa_val_357,353.131,9017.375,415.318,21.833,0.039161,0.9937,,,,0.9998,1.0,amdahl
chartqa,1792,1024,chartqa_val_358,357.693,1486.374,419.701,21.769,0.240648,0.9902,,,,0.9976,1.0,amdahl
chartqa,1792,1024,chartqa_val_359,352.667,4176.497,414.596,21.497,0.084441,1.1822,,,,1.0132,1.0,amdahl
chartqa,1792,1024,chartqa_val_360,352.663,606.447,415.018,21.27,0.581524,0.9901,,,,0.9942,1.0,amdahl
chartqa,1792,1024,chartqa_val_361,355.525,3039.685,417.281,21.32,0.116961,0.9972,,,,0.9997,1.0,amdahl
chartqa,1792,1024,chartqa_val_362,353.547,1203.671,415.675,21.297,0.293724,0.99,,,,0.997,1.0,amdahl
chartqa,1792,1024,chartqa_val_363,365.285,3225.167,428.952,22.733,0.113261,0.993,,,,0.9992,1.0,amdahl
chartqa,1792,1024,chartqa_val_364,371.015,1115.672,433.742,22.731,0.332548,0.991,,,,0.997,1.0,amdahl
chartqa,1792,1024,chartqa_val_365,367.923,2744.983,430.572,24.362,0.134035,0.9882,,,,0.9984,1.0,amdahl
chartqa,1792,1024,chartqa_val_366,405.986,1124.693,468.815,24.292,0.360975,1.0541,,,,1.0189,1.0,amdahl
chartqa,1792,1024,chartqa_val_367,355.233,2980.946,417.653,22.097,0.119168,1.0383,,,,1.0044,1.0,amdahl
chartqa,1792,1024,chartqa_val_368,360.525,945.764,422.966,21.783,0.381199,0.9929,,,,0.9973,1.0,amdahl
chartqa,1792,1024,chartqa_val_369,365.632,6011.819,427.672,22.517,0.060819,1.0189,,,,1.0011,1.0,amdahl
chartqa,1792,1024,chartqa_val_370,367.717,834.36,430.156,22.456,0.440718,0.9981,,,,0.9992,1.0,amdahl
chartqa,1792,1024,chartqa_val_371,366.975,3986.994,429.425,21.826,0.092043,0.9918,,,,0.9992,1.0,amdahl
chartqa,1792,1024,chartqa_val_372,369.582,568.558,432.436,22.687,0.650034,0.9938,,,,0.996,1.0,amdahl
chartqa,1792,1024,chartqa_val_373,366.792,813.337,429.079,22.603,0.450972,1.0102,,,,1.0046,1.0,amdahl
chartqa,1792,1024,chartqa_val_374,367.326,700.605,429.392,22.601,0.524298,0.9985,,,,0.9992,1.0,amdahl
chartqa,1792,1024,chartqa_val_375,367.241,3283.254,429.081,22.833,0.111853,0.9982,,,,0.9998,1.0,amdahl
chartqa,1792,1024,chartqa_val_376,374.028,803.408,435.944,22.966,0.465552,0.997,,,,0.9986,1.0,amdahl
chartqa,1792,1024,chartqa_val_377,367.726,1222.075,430.134,22.627,0.300903,0.9943,,,,0.9983,1.0,amdahl
chartqa,1792,1024,chartqa_val_378,536.755,1273.31,600.161,22.438,0.421543,0.9959,,,,0.9983,1.0,amdahl
chartqa,1792,1024,chartqa_val_379,372.414,773.545,435.256,22.553,0.481438,0.9976,,,,0.9989,1.0,amdahl
chartqa,1792,1024,chartqa_val_380,371.64,791.237,433.681,22.347,0.469694,0.9961,,,,0.9982,1.0,amdahl
chartqa,1792,1024,chartqa_val_381,370.686,2279.523,432.835,22.799,0.162615,0.9966,,,,0.9994,1.0,amdahl
chartqa,1792,1024,chartqa_val_382,368.625,678.655,430.849,22.528,0.54317,0.9974,,,,0.9986,1.0,amdahl
chartqa,1792,1024,chartqa_val_383,366.288,1902.359,428.031,22.338,0.192544,0.9867,,,,0.9974,1.0,amdahl
chartqa,1792,1024,chartqa_val_384,376.148,667.482,438.936,22.855,0.563533,0.9935,,,,0.9963,1.0,amdahl
chartqa,1792,1024,chartqa_val_385,368.003,4956.719,430.556,22.859,0.074243,1.002,,,,1.0002,1.0,amdahl
chartqa,1792,1024,chartqa_val_386,369.124,708.225,431.593,23.053,0.521197,0.9912,,,,0.9954,1.0,amdahl
chartqa,1792,1024,chartqa_val_387,368.932,1031.925,430.886,23.117,0.357518,0.973,,,,0.9902,1.0,amdahl
chartqa,1792,1024,chartqa_val_388,375.169,1135.243,437.068,23.272,0.330475,0.9952,,,,0.9984,1.0,amdahl
chartqa,1792,1024,chartqa_val_389,375.307,1609.823,437.885,22.537,0.233136,1.1067,,,,1.023,1.0,amdahl
chartqa,1792,1024,chartqa_val_390,365.345,1036.489,427.723,22.547,0.352483,0.9905,,,,0.9966,1.0,amdahl
chartqa,1792,1024,chartqa_val_391,367.515,746.585,429.798,22.628,0.492262,1.0003,,,,1.0001,1.0,amdahl
chartqa,1792,1024,chartqa_val_392,365.621,473.43,428.16,22.635,0.772282,0.9925,,,,0.9942,1.0,amdahl
chartqa,1792,1024,chartqa_val_393,367.223,1344.046,429.545,22.863,0.273222,1.0182,,,,1.0049,1.0,amdahl
chartqa,1792,1024,chartqa_val_394,366.34,1103.723,428.763,23.274,0.331913,0.9927,,,,0.9976,1.0,amdahl
chartqa,1792,1024,chartqa_val_395,368.291,6636.188,430.254,23.243,0.055497,0.9949,,,,0.9997,1.0,amdahl
chartqa,1792,1024,chartqa_val_396,358.91,1012.728,421.246,21.124,0.354399,0.992,,,,0.9972,1.0,amdahl
chartqa,1792,1024,chartqa_val_397,365.797,831.967,428.277,22.427,0.439677,0.9964,,,,0.9984,1.0,amdahl
chartqa,1792,1024,chartqa_val_398,369.136,907.047,431.204,22.659,0.406964,1.0054,,,,1.0022,1.0,amdahl
chartqa,1792,1024,chartqa_val_399,364.47,1196.494,426.338,22.652,0.304615,1.0072,,,,1.0022,1.0,amdahl
chartqa,1792,1024,chartqa_val_400,374.073,1335.051,436.135,23.049,0.280194,1.0087,,,,1.0024,1.0,amdahl
chartqa,1792,1024,chartqa_val_401,371.114,2771.381,433.521,22.698,0.133909,0.9922,,,,0.999,1.0,amdahl
chartqa,1792,1024,chartqa_val_402,354.236,669.294,416.405,21.074,0.529268,0.9956,,,,0.9976,1.0,amdahl
chartqa,1792,1024,chartqa_val_403,352.611,1373.166,414.651,21.3,0.256787,0.9966,,,,0.9991,1.0,amdahl
chartqa,1792,1024,chartqa_val_404,355.804,1058.996,417.971,21.367,0.335982,1.0075,,,,1.0025,1.0,amdahl
chartqa,1792,1024,chartqa_val_405,355.586,4581.86,417.949,21.137,0.077607,0.9959,,,,0.9997,1.0,amdahl
chartqa,1792,1024,chartqa_val_406,348.45,782.079,410.276,20.656,0.445544,0.9986,,,,0.9994,1.0,amdahl
chartqa,1792,1024,chartqa_val_407,350.924,1896.842,413.015,20.899,0.185004,1.008,,,,1.0015,1.0,amdahl
chartqa,1792,1024,chartqa_val_408,353.247,1049.818,415.009,21.16,0.336484,1.0329,,,,1.0108,1.0,amdahl
chartqa,1792,1024,chartqa_val_409,354.74,3719.605,416.81,20.642,0.09537,1.0097,,,,1.0009,1.0,amdahl
chartqa,1792,1024,chartqa_val_410,351.404,939.24,413.551,21.028,0.374136,1.0122,,,,1.0045,1.0,amdahl
chartqa,1792,1024,chartqa_val_411,366.191,5594.321,428.322,22.077,0.065458,1.0156,,,,1.001,1.0,amdahl
chartqa,1792,1024,chartqa_val_412,346.463,552.389,408.84,20.507,0.627207,1.0025,,,,1.0016,1.0,amdahl
chartqa,1792,1024,chartqa_val_413,348.626,2963.01,410.39,21.096,0.117659,1.0134,,,,1.0016,1.0,amdahl
chartqa,1792,1024,chartqa_val_414,359.728,891.279,421.835,21.338,0.403609,0.9892,,,,0.9956,1.0,amdahl
chartqa,1792,1024,chartqa_val_415,364.73,3518.478,427.683,22.236,0.103661,1.0047,,,,1.0005,1.0,amdahl
chartqa,1792,1024,chartqa_val_416,516.337,1128.746,578.633,22.921,0.457443,1.004,,,,1.0018,1.0,amdahl
chartqa,1792,1024,chartqa_val_417,366.94,4442.896,429.929,23.606,0.08259,1.0253,,,,1.002,1.0,amdahl
chartqa,1792,1024,chartqa_val_418,371.204,1401.945,434.436,23.036,0.264778,1.0074,,,,1.0019,1.0,amdahl
chartqa,1792,1024,chartqa_val_419,378.512,3646.865,441.018,23.4,0.103791,1.0049,,,,1.0005,1.0,amdahl
chartqa,1792,1024,chartqa_val_420,412.98,1469.797,477.521,23.076,0.280978,0.993,,,,0.998,1.0,amdahl
chartqa,1792,1024,chartqa_val_421,371.416,3967.501,433.392,22.801,0.093615,0.9929,,,,0.9993,1.0,amdahl
chartqa,1792,1024,chartqa_val_422,355.222,2417.157,418.002,21.73,0.146959,0.9961,,,,0.9994,1.0,amdahl
chartqa,1792,1024,chartqa_val_423,356.491,2400.213,418.506,22.266,0.148525,1.0084,,,,1.0012,1.0,amdahl
chartqa,1792,1024,chartqa_val_424,355.389,717.708,417.932,21.413,0.495173,0.9903,,,,0.9952,1.0,amdahl
chartqa,1792,1024,chartqa_val_425,357.748,4216.846,419.74,21.574,0.084838,0.989,,,,0.9991,1.0,amdahl
chartqa,1792,1024,chartqa_val_426,359.132,1079.133,421.2,21.224,0.332797,0.9912,,,,0.9971,1.0,amdahl
chartqa,1792,1024,chartqa_val_427,356.965,1134.334,419.041,21.676,0.314691,1.1041,,,,1.0306,1.0,amdahl
chartqa,1792,1024,chartqa_val_428,356.386,1012.142,418.369,21.206,0.352111,0.9958,,,,0.9985,1.0,amdahl
chartqa,1792,1024,chartqa_val_429,351.406,1262.973,413.474,21.237,0.278237,0.9941,,,,0.9984,1.0,amdahl
chartqa,1792,1024,chartqa_val_430,350.89,626.442,412.654,21.379,0.560132,0.9945,,,,0.9969,1.0,amdahl
chartqa,1792,1024,chartqa_val_431,356.391,821.525,418.413,21.216,0.433816,1.0022,,,,1.001,1.0,amdahl
chartqa,1792,1024,chartqa_val_432,353.967,671.547,415.708,21.32,0.527092,0.9939,,,,0.9968,1.0,amdahl
chartqa,1792,1024,chartqa_val_433,362.559,1484.998,424.635,21.207,0.244148,1.0072,,,,1.0018,1.0,amdahl
chartqa,1792,1024,chartqa_val_434,365.665,901.265,427.85,21.519,0.405724,1.0116,,,,1.0047,1.0,amdahl
chartqa,1792,1024,chartqa_val_435,358.849,783.511,421.186,21.313,0.458001,0.9984,,,,0.9993,1.0,amdahl
