benchmark,resolution,max_new_tokens,sample_id,source,sdpa_ve_ms,sdpa_prefill_ms,sdpa_ttft_ms,sdpa_decode_ms,sdpa_e2e_ms,sdpa_tpot_ms,sdpa_f_vision,fa2_ve_ms,fa2_prefill_ms,fa2_ttft_ms,fa2_e2e_ms,fa2_tpot_ms,guide_ve_ms,guide_prefill_ms,guide_ttft_ms,guide_e2e_ms,guide_tpot_ms
docvqa,1792,64,docvqa_57564,measured,400.984,461.139,463.831,1541.914,2005.745,24.475,0.199918,155.534,221.72,224.455,1766.369,24.475,156.789,223.081,225.549,1767.463,24.475
docvqa,1792,64,docvqa_49373,measured,396.945,457.17,460.221,321.304,781.525,22.95,0.507911,159.167,225.684,227.944,549.248,22.95,157.785,224.204,227.621,548.925,22.95
docvqa,1792,64,docvqa_16606,measured,374.84,435.059,437.886,276.411,714.297,27.641,0.524768,158.659,224.75,228.27,504.681,27.641,157.159,224.431,227.997,504.408,27.641
docvqa,1792,64,docvqa_223,measured,372.924,433.026,435.371,293.545,728.916,22.58,0.511615,155.166,221.196,223.489,517.034,22.58,157.022,225.004,227.582,521.127,22.58
docvqa,1792,64,docvqa_224,measured,400.763,461.011,463.624,403.699,867.323,26.913,0.462068,156.439,222.581,224.805,628.504,26.913,156.317,222.767,225.365,629.064,26.913
docvqa,1792,64,docvqa_16609,measured,376.514,436.516,439.343,378.187,817.53,22.246,0.46055,154.866,221.618,224.11,602.297,22.246,157.015,223.489,225.85,604.037,22.246
docvqa,1792,64,docvqa_57566,measured,344.519,404.15,406.356,364.012,770.368,22.751,0.447213,155.922,222.294,224.605,588.617,22.751,156.69,225.857,228.16,592.172,22.751
docvqa,1792,64,docvqa_16611,measured,417.233,477.617,481.598,397.654,879.252,20.929,0.474531,155.561,221.67,224.091,621.745,20.929,158.95,228.668,231.143,628.797,20.929
docvqa,1792,64,docvqa_49376,measured,405.584,466.114,469.087,269.152,738.239,22.429,0.549395,156.01,222.438,224.763,493.915,22.429,156.724,223.336,226.172,495.324,22.429
docvqa,1792,64,docvqa_49381,measured,354.491,414.508,417.056,330.943,747.999,20.684,0.473919,157.833,224.744,227.307,558.25,20.684,157.262,223.772,226.178,557.121,20.684
docvqa,1792,64,docvqa_32989,measured,424.36,484.233,487.278,355.257,842.535,22.204,0.50367,155.786,222.178,224.605,579.862,22.204,156.613,223.27,225.534,580.791,22.204
docvqa,1792,64,docvqa_231,measured,405.04,464.776,467.172,349.162,816.334,23.277,0.49617,155.48,221.789,224.51,573.672,23.277,156.053,222.431,225.183,574.345,23.277
docvqa,1792,64,docvqa_232,measured,397.101,457.222,459.896,394.539,854.435,24.659,0.464753,159.716,225.988,228.272,622.811,24.659,156.92,224.0,227.094,621.633,24.659
docvqa,1792,64,docvqa_32994,measured,395.719,455.496,457.899,398.324,856.223,24.895,0.462168,163.556,229.927,233.253,631.577,24.895,156.541,223.21,225.737,624.061,24.895
docvqa,1792,64,docvqa_234,measured,399.353,459.201,462.468,4327.906,4790.374,68.697,0.083366,155.093,221.31,223.651,4551.557,68.697,156.388,222.683,225.127,4553.033,68.697
docvqa,1792,64,docvqa_4931,measured,551.701,612.055,615.841,415.379,1031.22,20.769,0.534998,158.277,224.458,226.717,642.096,20.769,156.684,223.19,225.71,641.089,20.769
docvqa,1792,64,docvqa_32995,measured,401.177,461.191,464.244,394.753,858.997,24.672,0.467029,155.574,222.234,224.45,619.203,24.672,156.546,222.902,225.37,620.123,24.672
docvqa,1792,64,docvqa_237,measured,431.453,492.097,494.741,470.784,965.525,27.693,0.446859,158.302,227.614,230.239,701.023,27.693,156.732,223.008,225.688,696.472,27.693
docvqa,1792,64,docvqa_49390,measured,401.984,461.986,464.817,160.085,624.902,22.869,0.643276,187.345,254.427,257.317,417.402,22.869,156.879,223.667,226.488,386.573,22.869
docvqa,1792,64,docvqa_49391,measured,375.279,435.424,438.02,575.862,1013.882,26.176,0.370141,156.468,222.819,225.665,801.527,26.176,157.556,505.493,509.303,1085.165,26.176
docvqa,1792,64,docvqa_49392,measured,351.342,412.304,414.747,307.896,722.643,25.658,0.48619,157.076,231.342,233.792,541.688,25.658,156.622,222.609,225.213,533.109,25.658
docvqa,1792,64,docvqa_49393,measured,386.069,445.671,447.984,405.597,853.581,23.859,0.452294,155.75,223.83,226.221,631.818,23.859,156.691,223.407,226.14,631.737,23.859
docvqa,1792,64,docvqa_49394,measured,352.543,412.517,415.334,367.269,782.603,24.485,0.450475,154.527,220.461,222.666,589.935,24.485,157.696,223.92,226.682,593.951,24.485
docvqa,1792,64,docvqa_49395,measured,406.099,466.042,468.442,468.927,937.369,24.68,0.433233,160.243,226.279,229.474,698.401,24.68,156.698,223.007,225.413,694.34,24.68
docvqa,1792,64,docvqa_49396,measured,387.764,447.627,450.134,440.108,890.242,20.958,0.435572,185.354,257.763,261.259,701.367,20.958,157.006,224.251,227.447,667.555,20.958
docvqa,1792,64,docvqa_49397,measured,386.835,446.725,449.085,334.076,783.161,22.272,0.493941,155.508,224.345,226.828,560.904,22.272,156.789,229.358,231.956,566.032,22.272
docvqa,1792,64,docvqa_49398,measured,403.169,463.473,465.696,335.697,801.393,25.823,0.503086,176.993,245.543,248.392,584.089,25.823,156.366,229.357,231.587,567.284,25.823
docvqa,1792,64,docvqa_49399,measured,387.824,447.964,450.765,267.911,718.676,26.791,0.539637,157.837,225.074,227.871,495.782,26.791,156.464,222.467,224.761,492.672,26.791
docvqa,1792,64,docvqa_49400,measured,413.161,473.33,475.765,592.192,1067.957,23.688,0.386871,154.931,221.614,224.464,816.656,23.688,156.348,222.577,224.747,816.939,23.688
docvqa,1792,64,docvqa_49401,measured,392.384,452.537,456.128,331.166,787.294,20.698,0.498395,157.468,231.212,233.892,565.058,20.698,156.559,230.617,232.932,564.098,20.698
docvqa,1792,64,docvqa_49402,measured,382.619,443.344,446.05,759.048,1205.098,25.302,0.3175,157.696,228.15,231.082,990.13,25.302,156.678,222.571,224.709,983.757,25.302
docvqa,1792,64,docvqa_49403,measured,412.786,472.845,475.285,266.28,741.565,29.587,0.556642,155.477,221.762,224.175,490.455,29.587,156.661,223.342,225.578,491.858,29.587
docvqa,1792,64,docvqa_49404,measured,378.915,439.211,441.928,692.542,1134.47,28.856,0.334002,158.492,224.889,227.515,920.057,28.856,156.579,223.016,225.415,917.957,28.856
docvqa,1792,64,docvqa_254,measured,428.206,488.462,490.986,431.992,922.978,25.411,0.46394,154.858,221.056,223.482,655.474,25.411,156.414,223.172,225.463,657.455,25.411
docvqa,1792,64,docvqa_255,measured,405.398,465.313,468.059,419.09,887.149,27.939,0.456967,159.192,225.497,227.818,646.908,27.939,156.526,222.766,224.952,644.042,27.939
docvqa,1792,64,docvqa_256,measured,409.81,469.984,472.388,452.252,924.64,25.125,0.44321,163.058,229.471,232.642,684.894,25.125,156.564,223.986,226.132,678.384,25.125
docvqa,1792,64,docvqa_49406,measured,378.5,438.432,440.917,332.982,773.899,22.199,0.489081,157.51,223.469,225.731,558.713,22.199,156.591,223.05,225.205,558.187,22.199
docvqa,1792,64,docvqa_265,measured,383.841,444.498,447.201,847.727,1294.928,24.221,0.296419,156.715,224.515,226.738,1074.465,24.221,156.557,222.651,224.876,1072.603,24.221
docvqa,1792,64,docvqa_266,measured,385.388,445.074,447.432,368.448,815.88,23.028,0.472359,154.886,221.356,223.873,592.321,23.028,156.552,224.673,226.901,595.349,23.028
docvqa,1792,64,docvqa_267,measured,387.664,447.942,450.746,661.442,1112.188,25.44,0.34856,165.517,234.152,236.929,898.371,25.44,156.608,222.826,225.121,886.563,25.44
docvqa,1792,64,docvqa_271,measured,382.758,442.576,445.002,326.345,771.347,20.397,0.49622,172.182,238.64,242.545,568.89,20.397,157.191,223.556,226.448,552.793,20.397
docvqa,1792,64,docvqa_49432,measured,345.687,405.59,408.034,879.037,1287.071,23.758,0.268585,156.073,222.12,224.471,1103.508,23.758,156.731,223.257,225.489,1104.526,23.758
docvqa,1792,64,docvqa_283,measured,389.464,449.678,452.188,469.981,922.169,22.38,0.422335,170.582,236.946,240.315,710.296,22.38,156.684,222.947,225.584,695.565,22.38
docvqa,1792,64,docvqa_284,measured,391.567,452.169,454.426,584.839,1039.265,20.887,0.376773,157.641,223.805,226.25,811.089,20.887,156.639,223.885,226.14,810.979,20.887
docvqa,1792,64,docvqa_285,measured,432.06,492.414,496.203,342.032,838.235,22.802,0.51544,159.875,226.196,228.568,570.6,22.802,156.941,224.624,227.018,569.05,22.802
docvqa,1792,64,docvqa_49437,measured,440.953,501.64,505.163,286.615,791.778,20.473,0.556915,156.373,222.941,225.532,512.147,20.473,156.543,222.942,225.398,512.013,20.473
docvqa,1792,64,docvqa_49442,measured,404.468,464.43,466.762,349.214,815.976,24.944,0.495686,157.76,226.367,228.944,578.158,24.944,158.455,230.088,232.389,581.603,24.944
docvqa,1792,64,docvqa_292,measured,370.625,430.79,433.209,714.896,1148.105,25.532,0.322815,158.526,225.085,227.805,942.701,25.532,156.401,222.875,225.359,940.255,25.532
docvqa,1792,64,docvqa_296,measured,417.01,477.104,479.646,331.084,810.73,23.649,0.514364,154.943,221.197,223.703,554.787,23.649,156.577,224.657,227.16,558.244,23.649
docvqa,1792,64,docvqa_297,measured,422.405,483.021,485.681,365.111,850.792,22.819,0.496485,163.048,238.293,240.693,605.804,22.819,156.436,222.886,225.44,590.551,22.819
docvqa,1792,64,docvqa_298,measured,381.927,442.111,444.543,220.28,664.823,20.026,0.574479,155.677,221.768,223.955,444.235,20.026,156.616,224.127,226.618,446.898,20.026
docvqa,1792,64,docvqa_49449,measured,345.462,405.363,407.597,400.77,808.367,25.048,0.427358,158.116,224.209,226.67,627.44,25.048,156.706,223.487,225.986,626.756,25.048
docvqa,1792,64,docvqa_300,measured,349.235,409.312,411.922,409.537,821.459,21.555,0.42514,158.277,224.544,226.923,636.46,21.555,156.542,223.31,225.637,635.174,21.555
docvqa,1792,64,docvqa_49454,measured,624.534,684.456,688.096,439.726,1127.822,23.143,0.553752,155.812,222.315,224.485,664.211,23.143,156.636,223.091,225.363,665.089,23.143
docvqa,1792,64,docvqa_303,measured,370.217,429.95,432.568,360.423,792.991,22.526,0.466861,170.052,236.746,239.904,600.327,22.526,156.625,223.673,226.003,586.426,22.526
docvqa,1792,64,docvqa_304,measured,373.159,432.947,435.672,659.116,1094.788,24.412,0.34085,156.092,222.996,225.54,884.656,24.412,155.987,222.287,224.803,883.919,24.412
docvqa,1792,64,docvqa_305,measured,378.85,439.182,441.715,482.864,924.579,26.826,0.409754,163.308,229.691,233.285,716.149,26.826,156.573,222.904,225.425,708.289,26.826
docvqa,1792,64,docvqa_49455,measured,374.155,433.907,436.648,910.039,1346.687,23.334,0.277834,155.93,222.178,224.616,1134.655,23.334,156.775,223.169,225.857,1135.896,23.334
docvqa,1792,64,docvqa_307,measured,406.598,466.599,470.499,314.092,784.591,20.939,0.518229,157.518,224.18,226.427,540.519,20.939,156.626,223.678,226.468,540.56,20.939
docvqa,1792,64,docvqa_49461,measured,360.898,420.947,423.923,468.96,892.883,24.682,0.404194,156.601,222.767,224.925,693.885,24.682,156.481,222.689,225.109,694.069,24.682
docvqa,1792,64,docvqa_49465,measured,352.939,412.713,415.246,476.145,891.391,22.674,0.395942,156.887,224.939,227.217,703.362,22.674,156.602,231.107,233.675,709.82,22.674
docvqa,1792,64,docvqa_317,measured,372.377,432.348,434.84,222.961,657.801,22.296,0.566094,158.192,231.118,233.467,456.428,22.296,156.702,225.092,228.466,451.427,22.296
docvqa,1792,64,docvqa_319,measured,419.904,479.915,482.313,462.993,945.306,22.047,0.444199,157.249,223.497,225.91,688.903,22.047,156.507,222.564,224.835,687.828,22.047
docvqa,1792,64,docvqa_320,measured,378.952,438.848,441.239,1526.519,1967.758,24.23,0.192581,158.155,224.317,226.603,1753.122,24.23,156.772,223.557,226.035,1752.554,24.23
docvqa,1792,64,docvqa_321,measured,421.592,482.149,484.853,1531.236,2016.089,24.305,0.209114,155.269,221.602,223.983,1755.219,24.305,156.847,226.52,228.88,1760.116,24.305
docvqa,1792,64,docvqa_345,measured,402.077,461.965,465.853,246.954,712.807,20.58,0.564075,155.86,221.807,224.146,471.1,20.58,156.537,222.771,225.662,472.616,20.58
docvqa,1792,64,docvqa_346,measured,369.911,430.07,432.374,581.441,1013.815,22.363,0.36487,155.784,222.488,225.034,806.475,22.363,156.685,226.98,229.479,810.92,22.363
docvqa,1792,64,docvqa_347,measured,385.955,445.803,448.176,484.438,932.614,20.185,0.413843,157.344,225.688,228.17,712.608,20.185,156.727,222.837,225.095,709.533,20.185
docvqa,1792,64,docvqa_348,measured,500.386,560.522,562.819,447.209,1010.028,22.36,0.495418,159.991,226.505,228.934,676.143,22.36,157.007,223.156,226.685,673.894,22.36
docvqa,1792,64,docvqa_6943,measured,440.306,500.367,502.981,378.399,881.38,23.65,0.499564,157.907,224.146,226.579,604.978,23.65,156.472,222.749,225.077,603.476,23.65
docvqa,1792,64,docvqa_357,measured,406.79,467.246,469.679,334.653,804.332,27.888,0.50575,157.823,224.302,226.508,561.161,27.888,156.624,222.664,224.963,559.616,27.888
docvqa,1792,64,docvqa_358,measured,372.128,432.044,434.375,426.434,860.809,28.429,0.4323,158.473,225.964,228.376,654.81,28.429,156.451,223.644,225.845,652.279,28.429
docvqa,1792,64,docvqa_359,measured,399.244,459.528,461.831,396.976,858.807,24.811,0.464882,155.877,222.422,224.63,621.606,24.811,156.414,222.749,225.446,622.422,24.811
docvqa,1792,64,docvqa_360,measured,379.532,440.174,442.822,549.17,991.992,27.458,0.382595,160.072,227.079,229.594,778.764,27.458,156.665,222.998,225.286,774.456,27.458
docvqa,1792,64,docvqa_361,measured,408.329,468.41,471.045,786.02,1257.065,24.563,0.324827,155.005,221.154,223.478,1009.498,24.563,156.581,222.874,225.628,1011.648,24.563
docvqa,1792,64,docvqa_362,measured,350.388,410.432,412.937,482.804,895.741,22.991,0.391171,155.945,222.299,224.49,707.294,22.991,156.656,223.04,225.716,708.52,22.991
docvqa,1792,64,docvqa_363,measured,377.132,437.249,441.37,409.983,851.353,22.777,0.44298,157.923,224.368,226.72,636.703,22.777,157.374,224.395,228.062,638.045,22.777
docvqa,1792,64,docvqa_364,measured,377.052,437.376,440.352,787.821,1228.173,23.873,0.307002,157.884,226.213,228.423,1016.244,23.873,160.22,226.904,230.369,1018.19,23.873
docvqa,1792,64,docvqa_365,measured,448.419,508.555,511.028,588.17,1099.198,23.527,0.407951,156.548,225.751,228.629,816.799,23.527,156.656,223.547,226.034,814.204,23.527
docvqa,1792,64,docvqa_8560,measured,465.595,525.844,529.038,421.767,950.805,22.198,0.489685,156.316,224.532,226.939,648.706,22.198,156.903,223.216,226.094,647.861,22.198
docvqa,1792,64,docvqa_4958,measured,386.81,447.831,450.276,419.163,869.439,26.198,0.444896,156.77,230.112,232.903,652.066,26.198,156.547,222.78,225.227,644.39,26.198
docvqa,1792,64,docvqa_8565,measured,374.787,434.904,437.64,625.454,1063.094,24.056,0.352544,155.095,225.359,227.659,853.113,24.056,156.79,223.328,225.801,851.255,24.056
docvqa,1792,64,docvqa_4959,measured,381.002,441.246,443.734,119.838,563.572,23.968,0.676048,157.725,224.447,227.246,347.084,23.968,156.705,222.993,225.507,345.345,23.968
docvqa,1792,64,docvqa_375,measured,417.01,476.98,479.482,565.96,1045.442,24.607,0.398884,177.994,244.701,248.661,814.621,24.607,156.73,223.083,225.604,791.564,24.607
docvqa,1792,64,docvqa_376,measured,402.794,462.767,465.235,489.851,955.086,22.266,0.421736,158.227,224.609,227.261,717.112,22.266,156.341,222.503,225.245,715.096,22.266
docvqa,1792,64,docvqa_377,measured,432.573,492.798,495.16,245.323,740.483,22.302,0.584177,169.528,235.716,239.293,484.616,22.302,156.631,222.703,225.102,470.425,22.302
docvqa,1792,64,docvqa_49528,measured,404.826,465.517,467.899,249.367,717.266,31.171,0.564401,157.113,223.446,226.046,475.413,31.171,156.517,222.853,225.317,474.684,31.171
docvqa,1792,64,docvqa_49530,measured,376.082,436.224,438.597,180.993,619.59,22.624,0.606986,157.209,223.807,226.156,407.149,22.624,156.566,223.025,225.512,406.505,22.624
docvqa,1792,64,docvqa_49532,measured,387.252,447.017,449.485,388.42,837.905,22.848,0.462167,157.153,225.393,227.67,616.09,22.848,156.711,222.658,224.965,613.385,22.848
docvqa,1792,64,docvqa_24499,measured,409.382,469.512,471.794,1493.9,1965.694,23.713,0.208263,160.44,226.943,229.319,1723.219,23.713,156.524,222.536,224.833,1718.733,23.713
docvqa,1792,64,docvqa_49534,measured,531.175,591.088,593.849,454.603,1048.452,23.926,0.506628,155.492,221.767,224.499,679.102,23.926,156.674,222.878,225.582,680.185,23.926
docvqa,1792,64,docvqa_383,measured,397.323,457.294,459.946,886.239,1346.185,22.156,0.295147,157.925,224.227,226.827,1113.066,22.156,156.674,223.616,225.911,1112.15,22.156
docvqa,1792,64,docvqa_384,measured,398.088,457.808,460.254,1196.716,1656.97,24.932,0.24025,155.442,221.748,224.342,1421.058,24.932,156.55,222.747,225.338,1422.054,24.932
docvqa,1792,64,docvqa_385,measured,403.977,464.076,466.638,2075.897,2542.535,32.951,0.158887,168.637,235.623,238.558,2314.455,32.951,157.121,223.721,226.407,2302.304,32.951
docvqa,1792,64,docvqa_49536,measured,371.59,431.627,434.217,1150.451,1584.668,26.147,0.234491,155.323,221.902,224.315,1374.766,26.147,156.541,222.701,225.397,1375.848,26.147
docvqa,1792,64,docvqa_24500,measured,399.2,459.546,462.302,1007.451,1469.753,22.897,0.27161,158.956,227.324,230.039,1237.49,22.897,156.659,222.671,224.985,1232.436,22.897
docvqa,1792,64,docvqa_33153,measured,371.201,431.111,434.363,612.766,1047.129,25.532,0.354494,166.787,233.192,236.67,849.436,25.532,156.542,222.628,225.277,838.043,25.532
docvqa,1792,64,docvqa_57733,measured,368.689,428.571,431.267,584.589,1015.856,25.417,0.362934,160.284,227.028,229.409,813.998,25.417,156.52,223.101,225.601,810.19,25.417
docvqa,1792,64,docvqa_49542,measured,420.576,480.909,483.277,344.908,828.185,20.289,0.507828,156.391,222.494,224.812,569.72,20.289,156.71,222.977,225.17,570.078,20.289
docvqa,1792,64,docvqa_33158,measured,371.153,431.211,433.945,274.19,708.135,27.419,0.524128,156.727,223.393,225.688,499.878,27.419,156.352,222.418,224.568,498.758,27.419
docvqa,1792,64,docvqa_49544,measured,358.086,418.132,420.636,726.755,1147.391,24.225,0.312087,161.779,235.084,237.365,964.12,24.225,158.109,225.006,228.053,954.808,24.225
docvqa,1792,64,docvqa_58694,measured,351.553,411.875,414.262,483.619,897.881,25.454,0.391536,157.834,223.837,226.06,709.679,25.454,156.497,222.939,225.095,708.714,25.454
docvqa,1792,64,docvqa_49546,measured,382.739,442.798,445.078,1712.794,2157.872,28.079,0.177368,159.109,225.441,228.027,1940.821,28.079,156.545,223.204,225.5,1938.294,28.079
docvqa,1792,64,docvqa_395,measured,412.0,472.582,475.107,257.012,732.119,23.365,0.562751,168.643,235.499,240.69,497.702,23.365,156.631,224.628,226.953,483.965,23.365
docvqa,1792,64,docvqa_396,measured,380.192,440.103,442.797,597.391,1040.188,28.447,0.365503,155.524,221.566,223.821,821.212,28.447,156.4,224.117,226.401,823.792,28.447
docvqa,1792,64,docvqa_397,measured,432.24,492.122,494.513,498.668,993.181,23.746,0.435207,156.923,223.2,225.411,724.079,23.746,158.513,225.284,229.558,728.226,23.746
docvqa,1792,64,docvqa_49550,measured,409.33,469.139,471.582,1263.448,1735.03,24.773,0.235921,156.745,223.666,226.317,1489.765,24.773,158.719,230.833,233.164,1496.612,24.773
docvqa,1792,64,docvqa_58695,measured,411.778,471.889,474.543,615.922,1090.465,26.779,0.377617,157.093,225.664,228.112,844.034,26.779,156.626,224.005,226.289,842.211,26.779
docvqa,1792,64,docvqa_398,measured,377.731,437.643,440.096,340.76,780.856,26.212,0.48374,155.866,222.23,224.807,565.567,26.212,156.425,222.823,225.057,565.817,26.212
docvqa,1792,64,docvqa_49555,measured,412.378,472.555,475.277,807.118,1282.395,24.458,0.321569,159.734,229.642,232.173,1039.291,24.458,156.757,223.238,226.431,1033.549,24.458
docvqa,1792,64,docvqa_16789,measured,414.697,474.579,478.065,476.658,954.723,19.861,0.434363,155.375,221.696,223.988,700.646,19.861,156.61,230.027,232.512,709.17,19.861
docvqa,1792,64,docvqa_407,measured,380.254,440.513,443.28,335.159,778.439,25.781,0.488483,157.374,223.981,226.482,561.641,25.781,156.417,222.764,225.216,560.375,25.781
